image,critical,high,total
rancher/aks-operator:v1.11.11,0,4,4
rancher/appco-k8s-sidecar:1.30.7-11.3,1,20,21
rancher/appco-redis:8.0.3-2.1,1,6,7
rancher/backup-restore-operator:v7.0.6,0,9,9
rancher/cis-operator:v1.4.8,0,6,6
rancher/eks-operator:v1.11.11,0,6,6
rancher/fleet-agent:v0.12.15,0,2,2
rancher/fleet:v0.12.15,0,3,3
rancher/hardened-addon-resizer:1.8.23-build20260206,0,3,3
rancher/hardened-cluster-autoscaler:v1.10.3-build20260206,0,3,3
rancher/hardened-cni-plugins:v1.9.0-build20260206,0,3,3
rancher/hardened-coredns:v1.14.1-build20260206,0,14,14
rancher/hardened-csi-snapshotter:v8.4.0-build20260205,0,6,6
rancher/hardened-dns-node-cache:1.26.7-build20260206,0,15,15
rancher/hardened-etcd:v3.5.26-k3s1-build20260227,0,6,6
rancher/hardened-flannel:v0.28.1-build20260206,0,5,5
rancher/hardened-k8s-metrics-server:v0.8.1-build20260206,0,7,7
rancher/hardened-kubernetes:v1.32.13-rke2r1-build20260227,0,36,36
rancher/hardened-multus-cni:v4.2.3-build20260206,0,15,15
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20260207,0,3,3
rancher/hardened-multus-thick:v4.2.3-build20260206,0,15,15
rancher/hardened-snapshot-controller:v8.4.0-build20260205,0,6,6
rancher/hardened-traefik:v3.6.9-build20260226,0,17,17
rancher/hardened-whereabouts:v0.9.2-build20260206,0,12,12
rancher/harvester-cloud-provider:v0.2.4,1,21,22
rancher/harvester-cloud-provider:v0.2.5,0,23,23
rancher/harvester-csi-driver:v0.2.3,2,31,33
rancher/harvester-csi-driver:v0.2.4,2,24,26
rancher/istio-installer:1.25.0-rancher1,2,52,54
rancher/k3s-upgrade:v1.30.14-k3s2,2,26,28
rancher/k3s-upgrade:v1.31.14-k3s1,2,24,26
rancher/k3s-upgrade:v1.32.13-k3s1,0,5,5
rancher/klipper-helm:v0.9.14-build20260210,0,17,17
rancher/klipper-helm:v0.9.4-build20250113,0,56,56
rancher/klipper-lb:v0.4.14,0,2,2
rancher/kube-api-auth:v0.2.4,0,16,16
rancher/kubectl:v1.31.13,0,9,9
rancher/kubectl:v1.32.2,0,10,10
rancher/kuberlr-kubectl:v4.0.2,0,44,44
rancher/kuberlr-kubectl:v4.0.4,0,41,41
rancher/kuberlr-kubectl:v4.0.7,0,34,34
rancher/local-path-provisioner:v0.0.34,0,7,7
rancher/machine:v0.15.0-rancher127,2,35,37
rancher/mirrored-bci-busybox:15.6.24.2,0,6,6
rancher/mirrored-bci-micro:15.6.24.2,0,4,4
rancher/mirrored-brancz-kube-rbac-proxy:v0.18.2,0,14,14
rancher/mirrored-calico-apiserver:v3.31.3,0,0,0
rancher/mirrored-calico-cni:v3.31.3,0,0,0
rancher/mirrored-calico-csi:v3.31.3,0,8,8
rancher/mirrored-calico-ctl:v3.28.1,0,15,15
rancher/mirrored-calico-ctl:v3.30.2,0,12,12
rancher/mirrored-calico-ctl:v3.31.3,0,8,8
rancher/mirrored-calico-envoy-gateway:v3.31.3,0,14,14
rancher/mirrored-calico-envoy-proxy:v3.31.3,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.31.3,0,9,9
rancher/mirrored-calico-goldmane:v3.31.3,0,0,0
rancher/mirrored-calico-kube-controllers:v3.28.1,0,0,0
rancher/mirrored-calico-kube-controllers:v3.30.2,0,0,0
rancher/mirrored-calico-kube-controllers:v3.31.3,0,0,0
rancher/mirrored-calico-node-driver-registrar:v3.31.3,0,8,8
rancher/mirrored-calico-node:v3.28.1,0,16,16
rancher/mirrored-calico-node:v3.30.2,0,15,15
rancher/mirrored-calico-node:v3.31.3,0,9,9
rancher/mirrored-calico-operator:v1.40.3,0,10,10
rancher/mirrored-calico-pod2daemon-flexvol:v3.28.1,0,11,11
rancher/mirrored-calico-pod2daemon-flexvol:v3.30.2,0,11,11
rancher/mirrored-calico-pod2daemon-flexvol:v3.31.3,0,7,7
rancher/mirrored-calico-typha:v3.31.3,0,0,0
rancher/mirrored-calico-whisker-backend:v3.31.3,0,0,0
rancher/mirrored-calico-whisker:v3.31.3,0,0,0
rancher/mirrored-cilium-certgen:v0.3.2,0,7,7
rancher/mirrored-cilium-cilium-envoy:v1.35.9-1770979049-232ed4a26881e4ab4f766f251f258ed424fff663,0,0,0
rancher/mirrored-cilium-cilium:v1.19.1,0,69,69
rancher/mirrored-cilium-clustermesh-apiserver:v1.19.1,0,12,12
rancher/mirrored-cilium-hubble-relay:v1.19.1,0,9,9
rancher/mirrored-cilium-hubble-ui-backend:v0.13.3,0,14,14
rancher/mirrored-cilium-hubble-ui:v0.13.3,3,15,18
rancher/mirrored-cilium-operator-aws:v1.19.1,0,10,10
rancher/mirrored-cilium-operator-azure:v1.19.1,0,10,10
rancher/mirrored-cilium-operator-generic:v1.19.1,0,10,10
rancher/mirrored-cloud-provider-vsphere-cpi-release-manager:v1.29.0,0,22,22
rancher/mirrored-cloud-provider-vsphere-cpi-release-manager:v1.30.1,0,17,17
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.2.0,24,134,158
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.3.1,23,115,138
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.5.0,16,113,129
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.2.0,12,72,84
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.3.1,11,59,70
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.5.0,6,55,61
rancher/mirrored-cloud-provider-vsphere:v1.32.1,0,16,16
rancher/mirrored-cloud-provider-vsphere:v1.32.2,0,15,15
rancher/mirrored-cluster-api-controller:v1.9.5,0,12,12
rancher/mirrored-cluster-proportional-autoscaler:v1.9.0,0,12,12
