image,critical,high,total
ghcr.io/k8snetworkplumbingwg/whereabouts:v0.8.0,0,6,6
ghcr.io/kube-vip/kube-vip-iptables:v0.8.1,0,5,5
longhornio/backing-image-manager:v1.8.2,0,15,15
longhornio/csi-attacher:v4.9.0,0,1,1
longhornio/csi-node-driver-registrar:v2.14.0,0,1,1
longhornio/csi-provisioner:v5.3.0,0,1,1
longhornio/csi-resizer:v1.13.2,0,0,0
longhornio/csi-snapshotter:v8.2.0,0,0,0
longhornio/livenessprobe:v2.16.0,0,1,1
longhornio/longhorn-cli:v1.8.2,0,7,7
longhornio/longhorn-engine:v1.8.2,0,13,13
longhornio/longhorn-instance-manager:v1.8.2,0,12,12
longhornio/longhorn-manager:v1.8.2,0,9,9
longhornio/longhorn-share-manager:v1.8.2,0,8,8
longhornio/longhorn-ui:v1.8.2,0,10,10
longhornio/support-bundle-kit:v0.0.56,0,8,8
rancher/fleet-agent:v0.12.3,0,3,3
rancher/fleet:v0.12.3,0,12,12
rancher/gitjob:v0.9.8,0,27,27
rancher/hardened-addon-resizer:1.8.22-build20250110,0,0,0
rancher/hardened-coredns:v1.12.1-build20250401,0,0,0
rancher/hardened-etcd:v3.5.21-k3s1-build20250411,0,0,0
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,0,0,0
rancher/hardened-kubernetes:v1.32.4-rke2r1-build20250423,0,4,4
rancher/harvester-cluster-repo:v1.5.1,0,7,7
rancher/harvester-eventrouter:v1.5.1,0,1,1
rancher/harvester-load-balancer-webhook:v1.5.1,1,3,4
rancher/harvester-load-balancer:v1.5.1,1,3,4
rancher/harvester-network-controller:v1.5.1,1,10,11
rancher/harvester-network-helper:v1.5.1,1,4,5
rancher/harvester-network-webhook:v1.5.1,1,4,5
rancher/harvester-networkfs-manager:v1.5.1,0,6,6
rancher/harvester-node-disk-manager-webhook:v1.5.1,0,6,6
rancher/harvester-node-disk-manager:v1.5.1,0,6,6
rancher/harvester-node-manager-webhook:v1.5.1,0,6,6
rancher/harvester-node-manager:v1.5.1,0,6,6
rancher/harvester-pcidevices:v1.5.1,0,6,6
rancher/harvester-seeder:v1.5.1,0,6,6
rancher/harvester-upgrade:v1.5.1,0,8,8
rancher/harvester-vm-import-controller:v1.5.1,0,8,8
rancher/harvester-webhook:v1.5.1,0,7,7
rancher/harvester:v1.5.1,0,7,7
rancher/klipper-helm:v0.9.5-build20250306,0,4,4
rancher/klipper-lb:v0.4.13,0,0,0
rancher/kubectl:v1.29.2,0,6,6
rancher/kubectl:v1.32.2,0,0,0
rancher/kubectl:v1.32.3,0,0,0
rancher/mirrored-cluster-api-controller:v1.9.5,0,0,0
rancher/mirrored-fluent-fluent-bit:3.1.8,1,8,9
rancher/mirrored-grafana-grafana:11.1.0,0,8,8
rancher/mirrored-kiwigrid-k8s-sidecar:1.27.4,2,10,12
rancher/mirrored-kube-logging-config-reloader:v0.0.6,0,1,1
rancher/mirrored-kube-logging-fluentd:v1.16-4.10-full,1,9,10
rancher/mirrored-kube-logging-logging-operator:4.10.0,0,0,0
rancher/mirrored-kube-state-metrics-kube-state-metrics:v2.12.0,0,3,3
rancher/mirrored-library-busybox:1.31.1,0,0,0
rancher/mirrored-library-nginx:1.24.0-alpine,2,7,9
rancher/mirrored-pause:3.6,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.12.0,0,0,0
rancher/mirrored-prometheus-alertmanager:v0.27.0,0,10,10
rancher/mirrored-prometheus-node-exporter:v1.8.2,0,0,0
rancher/mirrored-prometheus-operator-admission-webhook:v0.75.1,0,1,1
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.75.1,0,3,3
rancher/mirrored-prometheus-operator-prometheus-operator:v0.75.1,0,1,1
rancher/mirrored-prometheus-prometheus:v2.53.1,0,0,0
rancher/mirrored-sig-storage-snapshot-controller:v8.2.0,0,0,0
rancher/rancher-agent:v2.11.2,0,16,16
rancher/rancher-webhook:v0.7.2,0,1,1
rancher/rancher:v2.11.2,0,14,14
rancher/rke2-cloud-provider:v1.32.0-rc3.0.20241220224140-68fbd1a6b543-build20250101,0,1,1
rancher/rke2-runtime:v1.32.4-rke2r1,0,0,0
rancher/shell:v0.3.0,0,15,15
rancher/shell:v0.4.1,0,5,5
rancher/support-bundle-kit:v0.0.46,0,18,18
rancher/system-agent-installer-rancher:v2.11.2,0,0,0
rancher/system-agent-installer-rke2:v1.32.4-rke2r1,0,0,0
rancher/system-agent:v0.3.12-suc,0,4,4
rancher/system-upgrade-controller:v0.15.2,0,0,0
registry.k8s.io/sig-storage/snapshot-controller:v6.3.3,0,8,8
registry.k8s.io/sig-storage/snapshot-validation-webhook:v6.3.3,0,8,8
registry.suse.com/bci/bci-base:15.6,0,0,0
registry.suse.com/suse/sles/15.6/cdi-apiserver:1.61.0-150600.3.12.1,0,17,17
registry.suse.com/suse/sles/15.6/cdi-cloner:1.61.0-150600.3.12.1,0,17,17
