image,critical,high,total
rancher/aks-operator:v1.13.8-rc.1,0,0,0
rancher/appco-alertmanager:0.28.1-12.7,0,15,15
rancher/appco-grafana:12.1.1-2.2,3,74,77
rancher/appco-k8s-sidecar:1.30.7-11.3,1,21,22
rancher/appco-kube-rbac-proxy:0.19.1-15.2,0,32,32
rancher/appco-kube-state-metrics:2.17.0-10.7,0,27,27
rancher/appco-node-exporter:1.9.1-11.3,0,29,29
rancher/appco-redis:8.0.3-2.1,1,8,9
rancher/appco-thanos:0.39.2-7.3,0,29,29
rancher/backup-restore-operator:v9.0.6-rc.1,0,1,1
rancher/compliance-operator:v1.3.9-rc.1,0,0,0
rancher/eks-operator:v1.13.8-rc.1,0,0,0
rancher/fleet-agent:v0.14.9-rc.2,0,0,0
rancher/fleet:v0.14.9-rc.2,0,0,0
rancher/gke-operator:v1.13.8-rc.1,0,0,0
rancher/hardened-addon-resizer:1.8.23-build20260604,0,2,2
rancher/hardened-calico:v3.32.0-build20260604,0,3,3
rancher/hardened-cluster-autoscaler:v1.10.3-build20260604,0,2,2
rancher/hardened-cni-plugins:v1.9.1-build20260608,0,0,0
rancher/hardened-coredns:v1.14.4-build20260610,0,0,0
rancher/hardened-csi-snapshotter:v8.6.0-build20260608,0,1,1
rancher/hardened-dns-node-cache:1.26.8-build20260608,0,2,2
rancher/hardened-etcd:v3.6.12-k3s1-build20260603,0,0,0
rancher/hardened-flannel:v0.28.5-build20260604,0,2,2
rancher/hardened-k8s-metrics-server:v0.8.1-build20260604,0,2,2
rancher/hardened-kubernetes:v1.32.13-rke2r1-build20260227,0,76,76
rancher/hardened-kubernetes:v1.33.13-rke2r1-build20260612,0,32,32
rancher/hardened-kubernetes:v1.34.9-rke2r1-build20260612,0,32,32
rancher/hardened-multus-cni:v4.2.4-build20260310,0,21,21
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20260310,0,5,5
rancher/hardened-multus-thick:v4.2.4-build20260310,0,17,17
rancher/hardened-snapshot-controller:v8.6.0-build20260608,0,1,1
