image,critical,high,total
rancher/aks-operator:v1.12.8,0,3,3
rancher/appco-k8s-sidecar:1.30.7-11.3,1,20,21
rancher/appco-redis:8.0.3-2.1,1,5,6
rancher/backup-restore-operator:v8.1.4,0,9,9
rancher/compliance-operator:v1.2.7,0,6,6
rancher/eks-operator:v1.12.8,0,4,4
rancher/fleet-agent:v0.13.10,0,2,2
rancher/fleet:v0.13.10,0,8,8
rancher/gke-operator:v1.12.8,0,5,5
rancher/hardened-addon-resizer:1.8.22-build20250110,0,8,8
rancher/hardened-addon-resizer:1.8.23-build20250507,0,9,9
rancher/hardened-addon-resizer:1.8.23-build20250612,0,8,8
rancher/hardened-addon-resizer:1.8.23-build20250909,0,8,8
rancher/hardened-addon-resizer:1.8.23-build20251016,0,6,6
rancher/hardened-addon-resizer:1.8.23-build20251204,0,4,4
rancher/hardened-addon-resizer:1.8.23-build20260119,0,4,4
rancher/hardened-addon-resizer:1.8.23-build20260206,0,3,3
rancher/hardened-addon-resizer:1.8.23-build20260413,0,2,2
rancher/hardened-calico:v3.30.3-build20251015,0,4,4
rancher/hardened-calico:v3.31.4-build20260327,0,38,38
rancher/hardened-calico:v3.31.5-build20260415,0,2,2
rancher/hardened-cluster-autoscaler:v1.10.2-build20250611,0,8,8
rancher/hardened-cluster-autoscaler:v1.10.2-build20250909,0,8,8
rancher/hardened-cluster-autoscaler:v1.10.2-build20251015,0,6,6
rancher/hardened-cluster-autoscaler:v1.10.2-build20251204,0,4,4
rancher/hardened-cluster-autoscaler:v1.10.2-build20260116,0,4,4
rancher/hardened-cluster-autoscaler:v1.10.3-build20260206,0,3,3
rancher/hardened-cluster-autoscaler:v1.10.3-build20260414,0,2,2
rancher/hardened-cluster-autoscaler:v1.9.0-build20241126,0,9,9
rancher/hardened-cni-plugins:v1.6.0-build20241022,0,6,6
rancher/hardened-cni-plugins:v1.7.1-build20250611,0,4,4
rancher/hardened-cni-plugins:v1.7.1-build20250725,0,4,4
rancher/hardened-cni-plugins:v1.8.0-build20251014,0,4,4
rancher/hardened-cni-plugins:v1.8.0-build20251204,0,4,4
rancher/hardened-cni-plugins:v1.9.0-build20260116,0,58,58
rancher/hardened-cni-plugins:v1.9.0-build20260206,0,38,38
rancher/hardened-cni-plugins:v1.9.0-build20260309,0,37,37
rancher/hardened-cni-plugins:v1.9.1-build20260318,0,37,37
rancher/hardened-cni-plugins:v1.9.1-build20260415,0,1,1
rancher/hardened-coredns:v1.12.0-build20241126,0,16,16
rancher/hardened-coredns:v1.12.1-build20250401,0,15,15
rancher/hardened-coredns:v1.12.1-build20250507,0,15,15
rancher/hardened-coredns:v1.12.2-build20250611,0,15,15
rancher/hardened-coredns:v1.12.3-build20250806,0,16,16
rancher/hardened-coredns:v1.12.3-build20250909,0,24,24
rancher/hardened-coredns:v1.13.1-build20251015,0,21,21
rancher/hardened-coredns:v1.13.1-build20251204,0,19,19
rancher/hardened-coredns:v1.14.1-build20260116,0,17,17
rancher/hardened-coredns:v1.14.1-build20260206,0,14,14
rancher/hardened-coredns:v1.14.2-build20260310,0,11,11
rancher/hardened-coredns:v1.14.2-build20260416,0,7,7
rancher/hardened-csi-snapshotter:v8.4.0-build20260108,0,7,7
rancher/hardened-csi-snapshotter:v8.4.0-build20260205,0,6,6
rancher/hardened-csi-snapshotter:v8.5.0-build20260410,0,6,6
rancher/hardened-dns-node-cache:1.24.0-build20241211,0,22,22
rancher/hardened-dns-node-cache:1.26.0-build20250515,0,22,22
rancher/hardened-dns-node-cache:1.26.0-build20250611,0,22,22
