image,critical,high,total
rancher/aks-operator:v1.9.6,0,0,0
rancher/backup-restore-operator:v5.0.3-rc.1,0,0,0
rancher/calico-cni:v3.26.3-rancher1,0,29,29
rancher/calico-cni:v3.27.4-rancher1,0,15,15
rancher/calico-cni:v3.28.1-rancher1,0,15,15
rancher/cis-operator:v1.2.6-rc.1,0,0,0
rancher/eks-operator:v1.9.6,0,0,0
rancher/flannel-cni:v0.3.0-rancher9,0,21,21
rancher/flannel-cni:v1.4.1-rancher1,0,0,0
rancher/fleet-agent:v0.10.10,0,0,0
rancher/fleet:v0.10.10,0,0,0
rancher/gke-operator:v1.9.6,0,0,0
rancher/hardened-addon-resizer:1.8.20-build20240410,0,0,0
rancher/hardened-addon-resizer:1.8.20-build20240910,0,0,0
rancher/hardened-addon-resizer:1.8.20-build20241001,0,0,0
rancher/hardened-addon-resizer:1.8.22-build20250110,0,0,0
rancher/hardened-calico:v3.28.1-build20240806,0,15,15
rancher/hardened-calico:v3.28.1-build20240911,0,9,9
rancher/hardened-calico:v3.28.2-build20241016,0,6,6
rancher/hardened-calico:v3.29.0-build20241104,0,5,5
rancher/hardened-calico:v3.29.1-build20241211,0,4,4
rancher/hardened-calico:v3.29.1-build20250110,0,4,4
rancher/hardened-cluster-autoscaler:v1.8.10-build20240124,0,1,1
rancher/hardened-cluster-autoscaler:v1.8.11-build20240910,0,0,0
rancher/hardened-cluster-autoscaler:v1.8.11-build20241014,0,0,0
rancher/hardened-cluster-autoscaler:v1.9.0-build20241126,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20240805,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20240910,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20241009,0,0,0
rancher/hardened-cni-plugins:v1.6.0-build20241022,0,0,0
rancher/hardened-coredns:v1.11.1-build20240305,0,4,4
rancher/hardened-coredns:v1.11.1-build20240910,0,2,2
rancher/hardened-coredns:v1.11.3-build20241018,0,0,0
rancher/hardened-coredns:v1.12.0-build20241126,0,0,0
rancher/hardened-dns-node-cache:1.22.28-build20240125,0,5,5
rancher/hardened-dns-node-cache:1.23.1-build20240910,0,2,2
rancher/hardened-dns-node-cache:1.23.1-build20241008,0,2,2
rancher/hardened-dns-node-cache:1.24.0-build20241211,0,0,0
rancher/hardened-etcd:v3.5.13-k3s1-build20240531,0,2,2
rancher/hardened-etcd:v3.5.13-k3s1-build20240910,0,0,0
rancher/hardened-etcd:v3.5.16-k3s1-build20241106,0,0,0
rancher/hardened-flannel:v0.25.5-build20240801,0,19,19
rancher/hardened-flannel:v0.25.6-build20240910,0,13,13
rancher/hardened-flannel:v0.25.7-build20241008,0,10,10
rancher/hardened-flannel:v0.26.0-build20241024,0,10,10
rancher/hardened-flannel:v0.26.1-build20241107,0,10,10
rancher/hardened-flannel:v0.26.1-build20241211,0,5,5
rancher/hardened-flannel:v0.26.3-build20250108,0,4,4
rancher/hardened-ib-sriov-cni:v1.0.3-build20240327,0,19,19
rancher/hardened-ib-sriov-cni:v1.1.1-build20240816,0,12,12
rancher/hardened-k8s-metrics-server:v0.7.1-build20240401,0,0,0
rancher/hardened-k8s-metrics-server:v0.7.1-build20240910,0,0,0
rancher/hardened-k8s-metrics-server:v0.7.1-build20241008,0,0,0
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,0,0,0
rancher/hardened-kubernetes:v1.27.16-rke2r2-build20240819,0,0,0
rancher/hardened-kubernetes:v1.28.15-rke2r1-build20241023,0,0,0
rancher/hardened-kubernetes:v1.29.13-rke2r1-build20250117,0,2,2
rancher/hardened-kubernetes:v1.30.9-rke2r1-build20250116,0,2,2
rancher/hardened-multus-cni:v4.0.2-build20240612,0,0,0
rancher/hardened-multus-cni:v4.1.0-build20240910,0,0,0
rancher/hardened-multus-cni:v4.1.2-build20241011,0,0,0
rancher/hardened-multus-cni:v4.1.3-build20241028,0,0,0
rancher/hardened-multus-cni:v4.1.4-build20250108,0,0,0
rancher/hardened-node-feature-discovery:v0.15.4-build20240513,0,7,7
rancher/hardened-node-feature-discovery:v0.15.6-build20240822,0,6,6
rancher/hardened-sriov-cni:v2.7.0-build20240327,0,19,19
rancher/hardened-sriov-cni:v2.8.1-build20240820,0,12,12
rancher/hardened-sriov-network-config-daemon:v1.2.0-build20240327,0,20,20
rancher/hardened-sriov-network-config-daemon:v1.3.0-build20240816,0,12,12
rancher/hardened-sriov-network-device-plugin:v3.6.2-build20240327,0,20,20
rancher/hardened-sriov-network-device-plugin:v3.7.0-build20240816,0,12,12
rancher/hardened-sriov-network-operator:v1.2.0-build20240327,0,21,21
rancher/hardened-sriov-network-operator:v1.3.0-build20240816,0,13,13
rancher/hardened-sriov-network-resources-injector:v1.5-build20240327,0,19,19
rancher/hardened-sriov-network-resources-injector:v1.6.0-build20240816,0,12,12
rancher/hardened-sriov-network-webhook:v1.2.0-build20240327,0,20,20
rancher/hardened-sriov-network-webhook:v1.3.0-build20240816,0,12,12
rancher/hardened-whereabouts:v0.7.0-build20240429,0,1,1
rancher/hardened-whereabouts:v0.8.0-build20240910,0,0,0
rancher/hardened-whereabouts:v0.8.0-build20241011,0,0,0
rancher/harvester-cloud-provider:v0.2.0,0,19,19
rancher/harvester-cloud-provider:v0.2.1,0,7,7
rancher/harvester-cloud-provider:v0.2.2,0,4,4
rancher/harvester-cloud-provider:v0.2.4,0,4,4
rancher/harvester-csi-driver:v0.1.5,0,70,70
rancher/harvester-csi-driver:v0.1.6,0,50,50
rancher/harvester-csi-driver:v0.1.7,0,9,9
rancher/harvester-csi-driver:v0.2.1,0,5,5
rancher/harvester-csi-driver:v0.2.2,0,5,5
rancher/hyperkube:v1.27.16-rancher1,0,0,0
rancher/hyperkube:v1.28.15-rancher1,0,0,0
rancher/hyperkube:v1.29.14-rancher1,0,0,0
rancher/hyperkube:v1.30.10-rancher1,0,0,0
rancher/istio-installer:1.19.6-rancher1,0,22,22
rancher/istio-installer:1.21.1-rancher1,0,22,22
rancher/istio-installer:1.22.1-rancher1,0,22,22
rancher/istio-installer:1.23.2-rancher1,0,7,7
rancher/k3s-upgrade:v1.27.16-k3s1,0,4,4
rancher/k3s-upgrade:v1.28.15-k3s1,0,0,0
rancher/k3s-upgrade:v1.29.13-k3s1,0,0,0
rancher/k3s-upgrade:v1.30.9-k3s1,0,0,0
rancher/klipper-helm:v0.8.4-build20240523,0,54,54
rancher/klipper-helm:v0.9.2-build20240828,0,1,1
rancher/klipper-helm:v0.9.3-build20241008,0,0,0
rancher/klipper-lb:v0.4.9,0,0,0
rancher/kube-api-auth:v0.2.2,0,0,0
rancher/kubectl:v1.20.2,0,25,25
rancher/kubectl:v1.22.6,0,18,18
rancher/kubectl:v1.23.3,0,18,18
rancher/kubectl:v1.29.0,0,0,0
rancher/kubectl:v1.29.14,0,0,0
rancher/kubectl:v1.29.2,0,0,0
rancher/kubectl:v1.30.5,0,0,0
rancher/kuberlr-kubectl:v3.0.1,0,0,0
rancher/local-path-provisioner:v0.0.28,0,0,0
rancher/local-path-provisioner:v0.0.30,0,0,0
rancher/longhornio-csi-attacher:v3.2.1,0,33,33
rancher/longhornio-csi-node-driver-registrar:v2.3.0,0,31,31
rancher/longhornio-csi-provisioner:v2.1.2,0,39,39
rancher/longhornio-csi-resizer:v1.2.0,0,33,33
rancher/machine:v0.15.0-rancher125,0,1,1
rancher/mirrored-bci-busybox:15.6.24.2,0,0,0
rancher/mirrored-bci-micro:15.6.24.2,0,0,0
rancher/mirrored-calico-apiserver:v3.26.3,0,8,8
rancher/mirrored-calico-apiserver:v3.27.0,0,3,3
rancher/mirrored-calico-apiserver:v3.27.2,0,3,3
rancher/mirrored-calico-apiserver:v3.27.3,0,1,1
rancher/mirrored-calico-apiserver:v3.28.1,0,0,0
rancher/mirrored-calico-apiserver:v3.28.2,0,0,0
rancher/mirrored-calico-apiserver:v3.29.0,0,0,0
rancher/mirrored-calico-apiserver:v3.29.1,0,0,0
rancher/mirrored-calico-cni:v3.26.3,0,15,15
rancher/mirrored-calico-cni:v3.27.0,0,3,3
rancher/mirrored-calico-cni:v3.27.2,0,3,3
rancher/mirrored-calico-cni:v3.27.3,0,0,0
rancher/mirrored-calico-cni:v3.28.1,0,0,0
rancher/mirrored-calico-cni:v3.28.2,0,0,0
rancher/mirrored-calico-cni:v3.29.0,0,0,0
