image,critical,high,total
rancher/aks-operator:v1.14.4,0,4,4
rancher/appco-alertmanager:0.30.0-12.16,0,34,34
rancher/appco-grafana:12.3.1-1.12,1,78,79
rancher/appco-k8s-sidecar:2.1.2-1.10,1,28,29
rancher/appco-kube-rbac-proxy:0.20.1-16.15,0,33,33
rancher/appco-kube-state-metrics:2.17.0-10.14,0,31,31
rancher/appco-node-exporter:1.10.2-14.3,0,10,10
rancher/appco-redis:8.0.3-2.1,1,8,9
rancher/appco-thanos:0.40.1-8.1,0,34,34
rancher/backup-restore-operator:v10.0.8,0,6,6
rancher/compliance-operator:v1.4.5,0,5,5
rancher/eks-operator:v1.14.4,0,4,4
rancher/fleet-agent:v0.15.5,0,4,4
rancher/fleet:v0.15.5,0,14,14
rancher/gke-operator:v1.14.4,0,4,4
rancher/hardened-addon-resizer:1.8.23-build20260717,0,5,5
rancher/hardened-calico:v3.32.1-build20260722,0,1,1
rancher/hardened-cluster-autoscaler:v1.10.3-build20260717,0,5,5
rancher/hardened-cni-plugins:v1.9.1-build20260717,0,0,0
rancher/hardened-coredns:v1.14.6-build20260722,0,5,5
rancher/hardened-csi-snapshotter:v8.6.0-build20260708,0,6,6
rancher/hardened-dns-node-cache:1.26.8-build20260722,0,5,5
rancher/hardened-etcd:v3.6.14-k3s1-build20260723,0,7,7
rancher/hardened-flannel:v0.28.8-build20260722,0,0,0
rancher/hardened-k8s-metrics-server:v0.9.0-build20260722,0,4,4
rancher/hardened-kubernetes:v1.33.13-rke2r2-build20260723,0,30,30
rancher/hardened-kubernetes:v1.34.10-rke2r1-build20260723,0,30,30
rancher/hardened-kubernetes:v1.35.7-rke2r1-build20260723,0,30,30
rancher/hardened-multus-cni:v4.3.0-build20260722,0,0,0
rancher/hardened-multus-dynamic-networks-controller:v0.3.8-build20260722,0,4,4
rancher/hardened-multus-thick:v4.3.0-build20260722,0,0,0
rancher/hardened-snapshot-controller:v8.6.0-build20260722,0,5,5
rancher/hardened-traefik:v3.7.8-build20260717,0,7,7
rancher/hardened-whereabouts:v0.9.4-build20260721,0,12,12
rancher/harvester-cloud-provider:v0.2.5,0,25,25
rancher/harvester-cloud-provider:v0.2.7,0,5,5
rancher/harvester-csi-driver:v0.2.8,0,22,22
rancher/harvester-csi-driver:v0.2.9,0,12,12
rancher/helm-controller:v0.16.10,2,30,32
rancher/k3s-upgrade:v1.33.13-k3s2,0,4,4
rancher/k3s-upgrade:v1.34.10-k3s1,0,4,4
rancher/k3s-upgrade:v1.35.7-k3s1,0,4,4
rancher/klipper-helm:v0.13.3-build20260727,0,12,12
rancher/klipper-helm:v0.9.4-build20250113,0,71,71
rancher/klipper-lb:v0.4.16,0,2,2
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-api-auth:v0.13.1,0,4,4
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,14,14
rancher/kuberlr-kubectl:v6.0.0,0,57,57
rancher/kuberlr-kubectl:v7.0.3,0,43,43
rancher/kuberlr-kubectl:v7.1.1,0,26,26
rancher/local-path-provisioner:v0.0.36,0,68,68
rancher/machine:v0.15.0-rancher142.4,0,9,9
rancher/mirrored-bci-busybox:15.6.24.2,0,7,7
rancher/mirrored-bci-micro:15.6.24.2,0,5,5
rancher/mirrored-calico-apiserver:v3.32.1,0,1,1
rancher/mirrored-calico-cni:v3.32.1,0,1,1
rancher/mirrored-calico-csi:v3.32.1,0,7,7
rancher/mirrored-calico-ctl:v3.32.1,0,7,7
rancher/mirrored-calico-envoy-gateway:v3.32.1,0,6,6
rancher/mirrored-calico-envoy-proxy:v3.32.1,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.32.1,0,6,6
rancher/mirrored-calico-goldmane:v3.32.1,0,2,2
rancher/mirrored-calico-kube-controllers:v3.32.1,0,1,1
rancher/mirrored-calico-node-driver-registrar:v3.32.1,0,7,7
rancher/mirrored-calico-node:v3.32.1,0,8,8
rancher/mirrored-calico-operator:v1.42.3,1,10,11
rancher/mirrored-calico-pod2daemon-flexvol:v3.32.1,0,6,6
rancher/mirrored-calico-typha:v3.32.1,0,1,1
rancher/mirrored-calico-whisker-backend:v3.32.1,0,1,1
rancher/mirrored-calico-whisker:v3.32.1,0,0,0
rancher/mirrored-cilium-certgen:v0.4.6,0,5,5
rancher/mirrored-cilium-cilium-envoy:v1.36.9-1782267392-edeb3f2af56c37c407efa1f63f0b32f595399bbc,0,0,0
rancher/mirrored-cilium-cilium:v1.19.6,0,4,4
rancher/mirrored-cilium-clustermesh-apiserver:v1.19.6,0,6,6
rancher/mirrored-cilium-hubble-relay:v1.19.6,0,1,1
rancher/mirrored-cilium-hubble-ui-backend:v0.13.5,0,8,8
rancher/mirrored-cilium-hubble-ui:v0.13.5,0,2,2
rancher/mirrored-cilium-operator-aws:v1.19.6,0,1,1
rancher/mirrored-cilium-operator-azure:v1.19.6,0,1,1
rancher/mirrored-cilium-operator-generic:v1.19.6,0,1,1
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.7.2,18,33,51
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.7.2,16,25,41
rancher/mirrored-cloud-provider-vsphere:v1.35.1,0,20,20
rancher/mirrored-coredns-coredns:1.14.6,0,15,15
rancher/mirrored-curlimages-curl:8.20.0,0,6,6
rancher/mirrored-elemental-operator:1.9.2,0,0,0
rancher/mirrored-elemental-seedimage-builder:1.9.2,0,0,0
rancher/mirrored-fluent-fluent-bit:3.1.8,4,52,56
rancher/mirrored-grafana-grafana-image-renderer:v5.10.1-1,36,683,719
rancher/mirrored-idealista-prom2teams:4.2.1,3,48,51
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.6.7,0,16,16
