image,critical,high,total
rancher/aks-operator:v1.12.11,0,4,4
rancher/appco-k8s-sidecar:1.30.7-11.3,1,30,31
rancher/appco-redis:8.0.3-2.1,1,8,9
rancher/backup-restore-operator:v8.1.7,0,6,6
rancher/compliance-operator:v1.2.11,0,5,5
rancher/eks-operator:v1.12.11,0,4,4
rancher/fleet-agent:v0.13.14,0,4,4
rancher/fleet:v0.13.14,0,14,14
rancher/gke-operator:v1.12.11,0,4,4
rancher/hardened-addon-resizer:1.8.23-build20260717,0,5,5
rancher/hardened-calico:v3.32.1-build20260722,0,1,1
rancher/hardened-cluster-autoscaler:v1.10.3-build20260717,0,5,5
rancher/hardened-cni-plugins:v1.9.1-build20260717,0,0,0
rancher/hardened-coredns:v1.14.6-build20260722,0,5,5
rancher/hardened-csi-snapshotter:v8.6.0-build20260708,0,6,6
rancher/hardened-dns-node-cache:1.26.8-build20260722,0,5,5
rancher/hardened-etcd:v3.6.14-k3s1-build20260723,0,7,7
rancher/hardened-flannel:v0.28.8-build20260722,0,0,0
rancher/hardened-k8s-metrics-server:v0.9.0-build20260722,0,4,4
rancher/hardened-kubernetes:v1.32.13-rke2r1-build20260227,0,81,81
rancher/hardened-kubernetes:v1.33.13-rke2r2-build20260723,0,30,30
rancher/hardened-multus-cni:v4.3.0-build20260722,0,0,0
rancher/hardened-multus-dynamic-networks-controller:v0.3.8-build20260722,0,4,4
rancher/hardened-multus-thick:v4.3.0-build20260722,0,0,0
rancher/hardened-snapshot-controller:v8.6.0-build20260722,0,5,5
rancher/hardened-traefik:v3.7.8-build20260717,0,7,7
rancher/hardened-whereabouts:v0.9.4-build20260721,0,12,12
rancher/harvester-cloud-provider:v0.2.5,0,25,25
rancher/harvester-cloud-provider:v0.2.7,0,5,5
rancher/harvester-csi-driver:v0.2.8,0,23,23
rancher/harvester-csi-driver:v0.2.9,0,13,13
rancher/k3s-upgrade:v1.31.14-k3s1,2,30,32
rancher/k3s-upgrade:v1.32.13-k3s1,0,9,9
rancher/k3s-upgrade:v1.33.13-k3s2,0,4,4
rancher/klipper-helm:v0.13.3-build20260727,0,12,12
rancher/klipper-helm:v0.9.4-build20250113,0,71,71
rancher/klipper-lb:v0.4.16,0,2,2
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-api-auth:v0.2.4,2,21,23
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,14,14
rancher/kubectl:v1.33.1,0,15,15
rancher/kubectl:v1.33.5,0,14,14
rancher/kuberlr-kubectl:v5.0.0,0,60,60
rancher/kuberlr-kubectl:v5.0.1,0,57,57
rancher/kuberlr-kubectl:v5.1.1,0,26,26
rancher/local-path-provisioner:v0.0.36,0,68,68
rancher/machine:v0.15.0-rancher133.2,0,26,26
rancher/mirrored-bci-busybox:15.6.24.2,0,7,7
rancher/mirrored-bci-micro:15.6.24.2,0,5,5
rancher/mirrored-brancz-kube-rbac-proxy:v0.18.2,0,22,22
rancher/mirrored-calico-apiserver:v3.32.1,0,1,1
rancher/mirrored-calico-cni:v3.32.1,0,1,1
rancher/mirrored-calico-csi:v3.32.1,0,7,7
rancher/mirrored-calico-ctl:v3.32.1,0,7,7
rancher/mirrored-calico-envoy-gateway:v3.32.1,0,6,6
rancher/mirrored-calico-envoy-proxy:v3.32.1,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.32.1,0,6,6
rancher/mirrored-calico-goldmane:v3.32.1,0,2,2
rancher/mirrored-calico-kube-controllers:v3.32.1,0,1,1
rancher/mirrored-calico-node-driver-registrar:v3.32.1,0,7,7
rancher/mirrored-calico-node:v3.32.1,0,8,8
rancher/mirrored-calico-operator:v1.42.3,1,10,11
rancher/mirrored-calico-pod2daemon-flexvol:v3.32.1,0,6,6
rancher/mirrored-calico-typha:v3.32.1,0,1,1
rancher/mirrored-calico-whisker-backend:v3.32.1,0,1,1
rancher/mirrored-calico-whisker:v3.32.1,0,0,0
rancher/mirrored-cilium-certgen:v0.4.6,0,5,5
