image,critical,high,total
rancher/aks-operator:v1.10.0,0,1,1
rancher/backup-restore-operator:v6.0.0,0,1,1
rancher/calico-cni:v3.27.4-rancher1,0,18,18
rancher/calico-cni:v3.28.1-rancher1,0,18,18
rancher/cis-operator:v1.3.1,0,0,0
rancher/eks-operator:v1.10.0,0,0,0
rancher/flannel-cni:v0.3.0-rancher9,0,32,32
rancher/flannel-cni:v1.4.1-rancher1,0,10,10
rancher/fleet-agent:v0.11.1,0,1,1
rancher/fleet:v0.11.1,0,3,3
rancher/gke-operator:v1.10.0,0,1,1
rancher/hardened-addon-resizer:1.8.20-build20240910,0,0,0
rancher/hardened-addon-resizer:1.8.20-build20241001,0,0,0
rancher/hardened-calico:v3.28.1-build20240911,0,9,9
rancher/hardened-calico:v3.28.2-build20241016,0,6,6
rancher/hardened-cluster-autoscaler:v1.8.11-build20240910,0,0,0
rancher/hardened-cluster-autoscaler:v1.8.11-build20241014,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20240910,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20241009,0,0,0
rancher/hardened-coredns:v1.11.1-build20240910,0,4,4
rancher/hardened-coredns:v1.11.3-build20241018,0,1,1
rancher/hardened-dns-node-cache:1.23.1-build20240910,0,4,4
rancher/hardened-dns-node-cache:1.23.1-build20241008,0,4,4
rancher/hardened-etcd:v3.5.13-k3s1-build20240910,0,2,2
rancher/hardened-flannel:v0.25.6-build20240910,0,10,10
rancher/hardened-flannel:v0.25.7-build20241008,0,7,7
rancher/hardened-k8s-metrics-server:v0.7.1-build20240910,0,1,1
rancher/hardened-k8s-metrics-server:v0.7.1-build20241008,0,1,1
rancher/hardened-kubernetes:v1.28.15-rke2r1-build20241023,0,20,20
rancher/hardened-kubernetes:v1.29.10-rke2r1-build20241023,0,15,15
rancher/hardened-kubernetes:v1.30.6-rke2r1-build20241023,0,12,12
rancher/hardened-kubernetes:v1.31.2-rke2r1-build20241023,0,7,7
rancher/hardened-multus-cni:v4.1.0-build20240910,0,0,0
rancher/hardened-multus-cni:v4.1.2-build20241011,0,0,0
rancher/hardened-whereabouts:v0.8.0-build20240910,0,0,0
rancher/hardened-whereabouts:v0.8.0-build20241011,0,0,0
rancher/harvester-cloud-provider:v0.2.2,0,7,7
rancher/harvester-csi-driver:v0.1.7,0,7,7
rancher/harvester-csi-driver:v0.2.1,0,1,1
rancher/harvester-csi-driver:v0.2.2,0,1,1
rancher/hyperkube:v1.28.15-rancher1,1,19,20
rancher/hyperkube:v1.29.10-rancher1,1,14,15
rancher/hyperkube:v1.30.6-rancher1,1,11,12
rancher/hyperkube:v1.31.2-rancher2,1,6,7
rancher/istio-installer:1.19.6-rancher1,1,22,23
rancher/istio-installer:1.21.1-rancher1,0,21,21
rancher/istio-installer:1.22.1-rancher1,1,20,21
rancher/istio-installer:1.23.2-rancher1,1,3,4
rancher/k3s-upgrade:v1.28.15-k3s1,0,0,0
rancher/k3s-upgrade:v1.29.10-k3s1,0,0,0
rancher/k3s-upgrade:v1.30.6-k3s1,0,0,0
rancher/k3s-upgrade:v1.31.2-k3s1,0,0,0
rancher/klipper-helm:v0.9.2-build20240828,1,3,4
rancher/klipper-helm:v0.9.3-build20241008,0,3,3
rancher/klipper-lb:v0.4.9,0,0,0
rancher/kube-api-auth:v0.2.3,1,4,5
rancher/kubectl:v1.20.2,0,26,26
rancher/kubectl:v1.23.3,0,19,19
rancher/kubectl:v1.28.14,0,0,0
rancher/kubectl:v1.29.0,0,1,1
rancher/kubectl:v1.29.2,0,1,1
rancher/kubectl:v1.30.7,0,0,0
rancher/kubectl:v1.31.1,0,0,0
rancher/local-path-provisioner:v0.0.28,0,2,2
rancher/local-path-provisioner:v0.0.30,0,1,1
rancher/machine:v0.15.0-rancher122,0,3,3
rancher/mirrored-bci-busybox:15.6.24.2,0,0,0
rancher/mirrored-bci-micro:15.6.24.2,0,0,0
rancher/mirrored-brancz-kube-rbac-proxy:v0.18.0,0,1,1
rancher/mirrored-calico-apiserver:v3.28.1,0,1,1
rancher/mirrored-calico-apiserver:v3.28.2,0,1,1
rancher/mirrored-calico-cni:v3.28.1,0,2,2
rancher/mirrored-calico-cni:v3.28.2,0,2,2
rancher/mirrored-calico-csi:v3.28.1,0,0,0
rancher/mirrored-calico-csi:v3.28.2,0,0,0
