image,critical,high,total
rancher/aks-operator:v1.14.2,0,1,1
rancher/appco-alertmanager:0.30.0-12.16,0,13,13
rancher/appco-curl:8.14.1-7.1,0,1,1
rancher/appco-grafana:12.3.1-1.12,0,44,44
rancher/appco-k8s-sidecar:2.1.2-1.10,1,17,18
rancher/appco-kube-rbac-proxy:0.20.1-16.15,0,12,12
rancher/appco-kube-state-metrics:2.17.0-10.11,0,12,12
rancher/appco-node-exporter:1.10.2-14.3,0,4,4
rancher/appco-redis:8.0.3-2.1,1,7,8
rancher/appco-thanos:0.40.1-8.1,0,14,14
rancher/backup-restore-operator:v10.0.4,0,1,1
rancher/compliance-operator:v1.4.3,0,0,0
rancher/eks-operator:v1.14.2,0,1,1
rancher/fleet-agent:v0.15.2,0,2,2
rancher/fleet:v0.15.2,0,2,2
rancher/gke-operator:v1.14.2,0,1,1
rancher/hardened-addon-resizer:1.8.23-build20260413,0,1,1
rancher/hardened-calico:v3.31.5-build20260415,0,3,3
rancher/hardened-cluster-autoscaler:v1.10.3-build20260414,0,2,2
rancher/hardened-cni-plugins:v1.9.1-build20260415,0,3,3
rancher/hardened-coredns:v1.14.2-build20260416,0,8,8
rancher/hardened-csi-snapshotter:v8.5.0-build20260410,0,1,1
rancher/hardened-dns-node-cache:1.26.8-build20260416,0,10,10
rancher/hardened-etcd:v3.6.7-k3s1-build20260415,0,4,4
rancher/hardened-flannel:v0.28.4-build20260415,0,3,3
rancher/hardened-k8s-metrics-server:v0.8.1-build20260413,0,3,3
rancher/hardened-kubernetes:v1.33.11-rke2r1-build20260416,0,4,4
rancher/hardened-kubernetes:v1.34.7-rke2r1-build20260416,0,4,4
rancher/hardened-kubernetes:v1.35.4-rke2r1-build20260416,0,4,4
rancher/hardened-multus-cni:v4.2.4-build20260310,0,15,15
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20260310,0,3,3
rancher/hardened-multus-thick:v4.2.4-build20260310,0,15,15
rancher/hardened-snapshot-controller:v8.5.0-build20260410,0,1,1
rancher/hardened-traefik:v3.6.13-build20260416,0,11,11
rancher/hardened-whereabouts:v0.9.3-build20260408,0,3,3
rancher/harvester-cloud-provider:v0.2.5,0,24,24
rancher/harvester-csi-driver:v0.2.4,2,25,27
rancher/harvester-csi-driver:v0.2.8,0,15,15
rancher/helm-controller:v0.16.10,2,23,25
rancher/k3s-upgrade:v1.33.11-k3s1,0,0,0
rancher/k3s-upgrade:v1.34.7-k3s1,0,0,0
rancher/k3s-upgrade:v1.35.4-k3s1,0,0,0
rancher/klipper-helm:v0.9.17-build20260422,0,7,7
rancher/klipper-helm:v0.9.4-build20250113,0,56,56
rancher/klipper-lb:v0.4.15,0,2,2
rancher/klipper-lb:v0.4.16,0,0,0
rancher/kube-api-auth:v0.2.6,0,7,7
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,5,5
rancher/kubectl:v1.35.2,0,4,4
rancher/kuberlr-kubectl:v6.0.0,0,41,41
rancher/kuberlr-kubectl:v7.0.1,0,30,30
rancher/kuberlr-kubectl:v7.0.3,0,26,26
rancher/local-path-provisioner:v0.0.35,0,4,4
rancher/machine:v0.15.0-rancher142,0,21,21
rancher/mirrored-bci-busybox:15.6.24.2,0,7,7
rancher/mirrored-bci-micro:15.6.24.2,0,5,5
rancher/mirrored-calico-apiserver:v3.31.5,0,0,0
rancher/mirrored-calico-cni:v3.31.5,0,0,0
rancher/mirrored-calico-csi:v3.31.5,0,5,5
rancher/mirrored-calico-ctl:v3.31.5,0,5,5
rancher/mirrored-calico-envoy-gateway:v3.31.5,0,8,8
rancher/mirrored-calico-envoy-proxy:v3.31.5,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.31.5,0,5,5
rancher/mirrored-calico-goldmane:v3.31.5,0,0,0
rancher/mirrored-calico-kube-controllers:v3.31.5,0,0,0
rancher/mirrored-calico-node-driver-registrar:v3.31.5,0,5,5
rancher/mirrored-calico-node:v3.31.5,0,6,6
rancher/mirrored-calico-operator:v1.40.8,0,6,6
rancher/mirrored-calico-pod2daemon-flexvol:v3.31.5,0,5,5
rancher/mirrored-calico-typha:v3.31.5,0,0,0
rancher/mirrored-calico-whisker-backend:v3.31.5,0,0,0
rancher/mirrored-calico-whisker:v3.31.5,0,0,0
rancher/mirrored-cilium-certgen:v0.4.1,0,0,0
rancher/mirrored-cilium-cilium-envoy:v1.36.6-1776000132-2437d2edeaf4d9b56ef279bd0d71127440c067aa,0,0,0
rancher/mirrored-cilium-cilium:v1.19.3,0,5,5
rancher/mirrored-cilium-clustermesh-apiserver:v1.19.3,0,6,6
rancher/mirrored-cilium-hubble-relay:v1.19.3,0,1,1
rancher/mirrored-cilium-hubble-ui-backend:v0.13.3,0,14,14
rancher/mirrored-cilium-hubble-ui:v0.13.3,3,15,18
rancher/mirrored-cilium-operator-aws:v1.19.3,0,1,1
rancher/mirrored-cilium-operator-azure:v1.19.3,0,1,1
rancher/mirrored-cilium-operator-generic:v1.19.3,0,1,1
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.6.0,12,91,103
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.6.0,4,43,47
rancher/mirrored-cloud-provider-vsphere:v1.35.0,0,13,13
rancher/mirrored-coredns-coredns:1.14.2,0,12,12
rancher/mirrored-elemental-operator:1.9.1,0,0,0
rancher/mirrored-elemental-seedimage-builder:1.9.1,0,0,0
rancher/mirrored-fluent-fluent-bit:3.1.8,4,24,28
rancher/mirrored-grafana-grafana-image-renderer:v5.1.0,269,2353,2622
rancher/mirrored-idealista-prom2teams:4.2.1,3,48,51
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.6.7,0,7,7
rancher/mirrored-jimmidyson-configmap-reload:v0.13.1,0,11,11
rancher/mirrored-jkroepke-kube-webhook-certgen:1.7.4,0,7,7
rancher/mirrored-kube-logging-config-reloader:v0.0.6,0,12,12
rancher/mirrored-kube-logging-fluentd:v1.16-4.10-full,8,44,52
rancher/mirrored-kube-logging-logging-operator:4.10.0,0,8,8
rancher/mirrored-kube-vip-kube-vip-iptables:v0.9.2,2,24,26
