image,critical,high,total
ghcr.io/k8snetworkplumbingwg/whereabouts:v0.6.3,0,4,4
ghcr.io/kube-vip/kube-vip-iptables:v0.8.1,0,0,0
longhornio/backing-image-manager:v1.7.2,0,11,11
longhornio/csi-attacher:v4.7.0,0,0,0
longhornio/csi-node-driver-registrar:v2.12.0,0,0,0
longhornio/csi-provisioner:v4.0.1-20241007,0,0,0
longhornio/csi-resizer:v1.12.0,0,0,0
longhornio/csi-snapshotter:v7.0.2-20241007,0,0,0
longhornio/livenessprobe:v2.14.0,0,0,0
longhornio/longhorn-cli:v1.7.2,0,1,1
longhornio/longhorn-engine:v1.7.2,0,8,8
longhornio/longhorn-instance-manager:v1.7.2,0,10,10
longhornio/longhorn-manager:v1.7.2,0,1,1
longhornio/longhorn-share-manager:v1.7.2,0,1,1
longhornio/longhorn-ui:v1.7.2,0,1,1
longhornio/support-bundle-kit:v0.0.45,0,1,1
rancher/fleet-agent:v0.10.2,0,0,0
rancher/fleet:v0.10.2,0,6,6
rancher/gitjob:v0.9.8,0,10,10
rancher/hardened-addon-resizer:1.8.20-build20240910,0,1,1
rancher/hardened-calico:v3.28.1-build20240911,0,6,6
rancher/hardened-cluster-autoscaler:v1.8.11-build20240910,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20240910,0,0,0
rancher/hardened-coredns:v1.11.1-build20240910,0,2,2
rancher/hardened-dns-node-cache:1.23.1-build20240910,0,2,2
rancher/hardened-etcd:v3.5.13-k3s1-build20240910,0,4,4
rancher/hardened-flannel:v0.25.6-build20240910,0,9,9
rancher/hardened-k8s-metrics-server:v0.7.1-build20240910,0,0,0
rancher/hardened-kubernetes:v1.29.9-rke2r1-build20240912,0,0,0
rancher/hardened-multus-cni:v4.1.0-build20240910,0,0,0
rancher/harvester-cluster-repo:v1.4.0,0,1,1
rancher/harvester-eventrouter:v0.3.2,0,0,0
rancher/harvester-load-balancer-webhook:v0.4.3,0,8,8
rancher/harvester-load-balancer:v0.4.3,0,8,8
rancher/harvester-network-controller:v0.5.5,0,11,11
rancher/harvester-network-helper:v0.5.5,0,10,10
rancher/harvester-network-webhook:v0.5.5,0,10,10
rancher/harvester-networkfs-manager:v0.1.1,0,4,4
rancher/harvester-node-disk-manager-webhook:v0.7.7,0,3,3
rancher/harvester-node-disk-manager:v0.7.7,0,3,3
rancher/harvester-node-manager-webhook:v0.3.3,0,4,4
rancher/harvester-node-manager:v0.3.3,0,4,4
rancher/harvester-pcidevices:v0.4.1,0,1,1
rancher/harvester-seeder:v0.4.1,0,1,1
rancher/harvester-upgrade:v1.4.0,0,4,4
rancher/harvester-vm-import-controller:v0.4.1,0,8,8
rancher/harvester-webhook:v1.4.0,0,2,2
rancher/harvester:v1.4.0,0,2,2
rancher/klipper-helm:v0.9.2-build20240828,0,2,2
rancher/klipper-lb:v0.4.9,0,0,0
rancher/kubectl:v1.20.2,0,26,26
rancher/kubectl:v1.21.5,0,22,22
rancher/kubectl:v1.29.2,0,1,1
rancher/mirrored-banzaicloud-fluentd:v1.14.6-alpine-5,6,36,42
rancher/mirrored-cluster-api-controller:v1.7.3,0,0,0
rancher/mirrored-fluent-fluent-bit:2.2.0,5,17,22
rancher/mirrored-grafana-grafana:9.1.5,3,58,61
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.4.1,0,1,1
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v20221220-controller-v1.5.1-58-g787ea74b6,0,15,15
