image,critical,high,total
rancher/aks-operator:v1.13.2,0,2,2
rancher/appco-alertmanager:0.28.1-12.7,0,4,4
rancher/appco-grafana:12.1.1-2.2,3,17,20
rancher/appco-k8s-sidecar:1.30.7-11.3,1,10,11
rancher/appco-kube-rbac-proxy:0.19.1-15.2,0,7,7
rancher/appco-kube-state-metrics:2.17.0-10.7,0,4,4
rancher/appco-node-exporter:1.9.1-11.3,0,5,5
rancher/appco-redis:8.0.3-2.1,1,2,3
rancher/appco-thanos:0.39.2-7.3,0,4,4
rancher/backup-restore-operator:v9.0.1,0,2,2
rancher/compliance-operator:v1.3.2,0,1,1
rancher/eks-operator:v1.13.2,0,2,2
rancher/fleet-agent:v0.14.2,0,3,3
rancher/fleet:v0.14.2,3,5,8
rancher/gke-operator:v1.13.2,0,2,2
rancher/hardened-addon-resizer:1.8.22-build20250110,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20250507,0,6,6
rancher/hardened-addon-resizer:1.8.23-build20250612,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20250909,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20251016,0,3,3
rancher/hardened-addon-resizer:1.8.23-build20251204,0,1,1
rancher/hardened-calico:v3.30.0-build20250515,3,112,115
rancher/hardened-calico:v3.30.2-build20250711,1,33,34
rancher/hardened-calico:v3.30.2-build20250731,1,33,34
rancher/hardened-calico:v3.30.3-build20250909,0,134,134
rancher/hardened-calico:v3.30.3-build20251015,0,29,29
rancher/hardened-calico:v3.31.2-build20251205,0,29,29
rancher/hardened-cluster-autoscaler:v1.10.2-build20250611,0,5,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20250909,0,5,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20251015,0,3,3
rancher/hardened-cluster-autoscaler:v1.10.2-build20251204,0,1,1
rancher/hardened-cni-plugins:v1.7.1-build20250611,0,22,22
rancher/hardened-cni-plugins:v1.7.1-build20250725,0,22,22
rancher/hardened-cni-plugins:v1.8.0-build20250909,0,94,94
rancher/hardened-cni-plugins:v1.8.0-build20251014,0,22,22
rancher/hardened-cni-plugins:v1.8.0-build20251204,0,22,22
rancher/hardened-coredns:v1.12.1-build20250401,0,9,9
rancher/hardened-coredns:v1.12.1-build20250507,0,9,9
rancher/hardened-coredns:v1.12.2-build20250611,0,9,9
rancher/hardened-coredns:v1.12.3-build20250806,0,9,9
rancher/hardened-coredns:v1.12.3-build20250909,0,10,10
rancher/hardened-coredns:v1.13.1-build20251015,0,7,7
