image,critical,high,total
rancher/cluster-api-controller:v1.13.3,0,9,9
rancher/fleet-agent:v0.17.0-alpha.4,0,0,0
rancher/fleet:v0.17.0-alpha.4,0,0,0
rancher/hardened-addon-resizer:1.8.23-build20260909,0,0,0
rancher/hardened-calico:v3.32.2-build20260909,0,0,0
rancher/hardened-cluster-autoscaler:v1.10.3-build20260819,0,0,0
rancher/hardened-cni-plugins:v1.9.1-build20260903,0,0,0
rancher/hardened-coredns:v1.14.7-build20260909,0,0,0
rancher/hardened-csi-snapshotter:v8.6.0-build20260909,0,0,0
rancher/hardened-dns-node-cache:1.26.8-build20260909,0,2,2
rancher/hardened-etcd:v3.7.1-k3s1-build20260910,0,0,0
rancher/hardened-flannel:v0.28.9-build20260909,0,0,0
rancher/hardened-k8s-metrics-server:v0.9.0-build20260909,0,0,0
rancher/hardened-kubernetes:v1.35.8-rke2r1-build20260821,0,10,10
rancher/hardened-kubernetes:v1.36.4-rke2r1-build20260821,0,10,10
rancher/hardened-kubernetes:v1.37.0-rke2r1-build20260909,0,0,0
rancher/hardened-multus-cni:v4.3.1-build20260910,0,0,0
rancher/hardened-multus-dynamic-networks-controller:v0.3.8-build20260909,0,0,0
rancher/hardened-multus-thick:v4.3.1-build20260910,0,0,0
rancher/hardened-snapshot-controller:v8.6.0-build20260909,0,0,0
rancher/hardened-traefik:v3.7.13-build20260910,0,0,0
rancher/hardened-whereabouts:v0.9.4-build20260819,0,0,0
rancher/harvester-cloud-provider:v0.2.8,0,6,6
rancher/harvester-csi-driver:v0.2.9,0,5,5
rancher/k3s-upgrade:v1.35.8-k3s1,0,5,5
rancher/k3s-upgrade:v1.36.4-k3s1,0,5,5
rancher/k3s-upgrade:v1.37.0-k3s1,0,0,0
rancher/klipper-helm:v0.13.3-build20260727,0,17,17
rancher/klipper-helm:v0.13.3-build20260909,0,0,0
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-api-auth:v0.16.0-rc.1,0,3,3
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,14,14
rancher/kuberlr-kubectl:v8.1.2,0,0,0
rancher/local-path-provisioner:v0.0.37,0,4,4
rancher/machine:v0.15.0-rancher146-rc.4,0,1,1
rancher/mirrored-bci-micro:16.0-15.11,0,0,0
rancher/mirrored-calico-apiserver:v3.32.2,0,2,2
rancher/mirrored-calico-cni:v3.32.2,0,2,2
rancher/mirrored-calico-csi:v3.32.2,0,2,2
rancher/mirrored-calico-ctl:v3.32.2,0,4,4
rancher/mirrored-calico-envoy-gateway:v3.32.2,0,5,5
rancher/mirrored-calico-envoy-proxy:v3.32.2,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.32.2,0,2,2
rancher/mirrored-calico-goldmane:v3.32.2,0,4,4
rancher/mirrored-calico-kube-controllers:v3.32.2,0,2,2
rancher/mirrored-calico-node-driver-registrar:v3.32.2,0,2,2
rancher/mirrored-calico-node:v3.32.2,0,7,7
rancher/mirrored-calico-operator:v1.42.6,0,2,2
rancher/mirrored-calico-pod2daemon-flexvol:v3.32.2,0,0,0
rancher/mirrored-calico-typha:v3.32.2,0,2,2
rancher/mirrored-calico-whisker-backend:v3.32.2,0,2,2
rancher/mirrored-calico-whisker:v3.32.2,0,0,0
rancher/mirrored-cilium-certgen:v0.4.9,0,8,8
rancher/mirrored-cilium-cilium-envoy:v1.37.5-1786810558-766ccfb37260a43e9d228837aa84ce3faf9f64e7,0,0,0
rancher/mirrored-cilium-cilium:v1.20.1,0,78,78
rancher/mirrored-cilium-clustermesh-apiserver:v1.20.1,0,18,18
rancher/mirrored-cilium-hubble-relay:v1.20.1,0,12,12
rancher/mirrored-cilium-hubble-ui-backend:v0.13.5,0,10,10
rancher/mirrored-cilium-hubble-ui:v0.13.5,0,4,4
rancher/mirrored-cilium-operator-aws:v1.20.1,0,14,14
rancher/mirrored-cilium-operator-azure:v1.20.1,0,14,14
rancher/mirrored-cilium-operator-generic:v1.20.1,0,14,14
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.7.3,0,11,11
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.7.3,0,18,18
rancher/mirrored-cloud-provider-vsphere:v1.37.0,0,2,2
rancher/mirrored-coredns-coredns:1.14.7,0,13,13
rancher/mirrored-kube-vip-kube-vip-iptables:v1.2.3,0,9,9
rancher/mirrored-library-busybox:1.36.1,0,0,0
rancher/mirrored-library-busybox:1.37.0,0,0,0
rancher/mirrored-library-traefik:3.7.13,0,2,2
rancher/mirrored-longhornio-csi-attacher:v4.11.0-20260428,0,11,11
rancher/mirrored-longhornio-csi-node-driver-registrar:v2.16.0-20260428,0,9,9
rancher/mirrored-longhornio-csi-provisioner:v5.3.0-20260428,0,11,11
rancher/mirrored-longhornio-csi-resizer:v2.1.0-20260428,0,11,11
rancher/mirrored-longhornio-csi-snapshotter:v8.5.0-20260428,0,11,11
rancher/mirrored-metrics-server:v0.9.0,0,11,11
rancher/mirrored-pause:3.10.2,0,0,0
rancher/mirrored-sig-storage-csi-attacher:v4.9.0,0,21,21
rancher/mirrored-sig-storage-csi-node-driver-registrar:v2.13.0,0,18,18
rancher/mirrored-sig-storage-csi-provisioner:v4.0.1,0,24,24
rancher/mirrored-sig-storage-csi-resizer:v1.12.0,0,20,20
rancher/mirrored-sig-storage-livenessprobe:v2.15.0,0,18,18
rancher/nginx-ingress-controller:v1.14.5-hardened2,0,27,27
rancher/rancher-agent:master-head,12,307,319
rancher/rancher-assets:v2.16-20260914T2041Z-dev,0,0,0
rancher/rancher-webhook:v0.12.1-rc.4,0,4,4
rancher/rancher:dev,0,0,0
rancher/remotedialer-proxy:v0.9.0-rc.3,0,4,4
rancher/rke2-cloud-provider:v1.36.4-0.20260817193921-a2fc9574e060-build20260820,0,4,4
rancher/rke2-runtime:v1.35.8-rke2r1,0,11,11
rancher/rke2-runtime:v1.36.4-rke2r1,0,11,11
rancher/rke2-runtime:v1.37.0-rke2r1,0,2,2
rancher/rke2-security-responder:v0.1.5,0,0,0
rancher/rke2-upgrade:v1.35.8-rke2r1,0,9,9
rancher/rke2-upgrade:v1.36.4-rke2r1,0,8,8
rancher/rke2-upgrade:v1.37.0-rke2r1,0,3,3
rancher/scc-operator:v0.5.2,0,0,0
rancher/shell:v0.8.1,0,18,18
rancher/system-agent-installer-k3s:v1.35.8-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.36.4-k3s1,0,0,0
rancher/system-agent-installer-k3s:v1.37.0-k3s1,0,0,0
rancher/system-agent-installer-rke2:v1.35.8-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.36.4-rke2r1,0,0,0
rancher/system-agent-installer-rke2:v1.37.0-rke2r1,0,0,0
rancher/system-agent:v0.16.0-rc.1-suc,0,0,0
rancher/system-upgrade-controller:v0.20.1,0,5,5
rancher/ui-plugin-catalog:4.45.0,0,1,1
