image,critical,high,total
rancher/aks-operator:v1.2.5,0,0,0
rancher/backup-restore-operator:v4.0.4,0,0,0
rancher/calico-cni:v3.26.3-rancher1,11,74,85
rancher/calico-cni:v3.27.4-rancher1,3,41,44
rancher/cis-operator:v1.1.0,0,0,0
rancher/eks-operator:v1.3.5,0,0,0
rancher/flannel-cni:v0.3.0-rancher9,11,54,65
rancher/fleet-agent:v0.9.11,0,2,2
rancher/fleet:v0.9.11,0,0,0
rancher/gitjob:v0.9.17,0,1,1
rancher/gke-operator:v1.2.5,0,0,0
rancher/hardened-addon-resizer:1.8.20-build20240410,1,2,3
rancher/hardened-addon-resizer:1.8.20-build20240910,0,0,0
rancher/hardened-addon-resizer:1.8.20-build20241001,0,0,0
rancher/hardened-calico:v3.28.1-build20240806,19,55,74
rancher/hardened-calico:v3.28.1-build20240911,0,3,3
rancher/hardened-calico:v3.28.2-build20241016,0,0,0
rancher/hardened-cluster-autoscaler:v1.8.10-build20240124,1,4,5
rancher/hardened-cluster-autoscaler:v1.8.11-build20240910,0,0,0
rancher/hardened-cluster-autoscaler:v1.8.11-build20241014,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20240805,19,38,57
rancher/hardened-cni-plugins:v1.5.1-build20240910,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20241009,0,0,0
rancher/hardened-coredns:v1.11.1-build20240305,1,7,8
rancher/hardened-coredns:v1.11.1-build20240910,0,3,3
rancher/hardened-coredns:v1.11.3-build20241018,0,0,0
rancher/hardened-dns-node-cache:1.22.28-build20240125,1,11,12
rancher/hardened-dns-node-cache:1.23.1-build20240910,0,5,5
rancher/hardened-dns-node-cache:1.23.1-build20241008,0,5,5
rancher/hardened-etcd:v3.5.13-k3s1-build20240531,2,8,10
rancher/hardened-etcd:v3.5.13-k3s1-build20240910,0,0,0
rancher/hardened-flannel:v0.25.5-build20240801,0,10,10
rancher/hardened-flannel:v0.25.6-build20240910,0,3,3
rancher/hardened-flannel:v0.25.7-build20241008,0,0,0
rancher/hardened-ib-sriov-cni:v1.0.3-build20240327,1,17,18
rancher/hardened-k8s-metrics-server:v0.7.1-build20240401,1,2,3
rancher/hardened-k8s-metrics-server:v0.7.1-build20240910,0,0,0
rancher/hardened-k8s-metrics-server:v0.7.1-build20241008,0,0,0
rancher/hardened-kubernetes:v1.27.16-rke2r2-build20240819,0,7,7
rancher/hardened-kubernetes:v1.28.15-rke2r1-build20241023,0,0,0
rancher/hardened-multus-cni:v4.0.2-build20240612,2,4,6
rancher/hardened-multus-cni:v4.1.0-build20240910,0,0,0
rancher/hardened-multus-cni:v4.1.2-build20241011,0,0,0
rancher/hardened-node-feature-discovery:v0.14.1-build20230926,5,53,58
rancher/hardened-node-feature-discovery:v0.15.4-build20240513,6,25,31
rancher/hardened-sriov-cni:v2.7.0-build20240327,1,17,18
rancher/hardened-sriov-network-config-daemon:v1.2.0-build20240327,1,18,19
rancher/hardened-sriov-network-device-plugin:v3.6.2-build20240327,1,19,20
rancher/hardened-sriov-network-operator:v1.2.0-build20240327,1,18,19
rancher/hardened-sriov-network-resources-injector:v1.5-build20240327,2,19,21
rancher/hardened-sriov-network-webhook:v1.2.0-build20240327,1,18,19
rancher/hardened-whereabouts:v0.7.0-build20240429,2,3,5
rancher/hardened-whereabouts:v0.8.0-build20240910,0,0,0
rancher/hardened-whereabouts:v0.8.0-build20241011,0,0,0
rancher/harvester-cloud-provider:v0.2.0,1,22,23
rancher/harvester-cloud-provider:v0.2.1,1,9,10
rancher/harvester-cloud-provider:v0.2.2,0,5,5
rancher/harvester-csi-driver:v0.1.5,3,75,78
rancher/harvester-csi-driver:v0.1.6,3,55,58
rancher/harvester-csi-driver:v0.1.7,0,9,9
rancher/harvester-csi-driver:v0.2.1,0,0,0
rancher/helm-project-operator:v0.2.1,1,17,18
rancher/hyperkube:v1.27.16-rancher1,1,6,7
rancher/hyperkube:v1.28.15-rancher1,1,0,1
rancher/istio-installer:1.19.6-rancher1,3,24,27
rancher/istio-installer:1.21.1-rancher1,2,23,25
rancher/k3s-upgrade:v1.27.16-k3s1,0,5,5
rancher/k3s-upgrade:v1.28.15-k3s1,0,0,0
rancher/klipper-helm:v0.8.4-build20240523,14,99,113
rancher/klipper-helm:v0.9.2-build20240828,0,3,3
rancher/klipper-helm:v0.9.3-build20241008,0,0,0
rancher/klipper-lb:v0.4.9,0,0,0
rancher/kube-api-auth:v0.2.1,1,7,8
rancher/kubectl:v1.20.2,4,43,47
rancher/kubectl:v1.21.5,4,38,42
rancher/kubectl:v1.22.6,4,35,39
rancher/kubectl:v1.23.3,4,35,39
rancher/kubectl:v1.27.16,0,1,1
rancher/kubectl:v1.28.12,0,1,1
rancher/local-path-provisioner:v0.0.28,1,2,3
rancher/local-path-provisioner:v0.0.30,0,0,0
rancher/longhornio-csi-attacher:v3.2.1,4,52,56
rancher/longhornio-csi-node-driver-registrar:v2.3.0,4,49,53
rancher/longhornio-csi-provisioner:v2.1.2,4,57,61
rancher/longhornio-csi-resizer:v1.2.0,4,52,56
rancher/machine:v0.15.0-rancher118,0,6,6
rancher/mirrored-amazon-aws-cli:2.9.14,1,139,140
rancher/mirrored-appscode-kubed:v0.13.2,4,33,37
rancher/mirrored-bci-busybox:15.6.24.2,0,0,0
rancher/mirrored-bci-micro:15.6.24.2,0,0,0
rancher/mirrored-calico-apiserver:v3.26.3,2,18,20
rancher/mirrored-calico-apiserver:v3.27.0,2,8,10
rancher/mirrored-calico-apiserver:v3.27.2,2,8,10
rancher/mirrored-calico-apiserver:v3.27.3,2,6,8
rancher/mirrored-calico-apiserver:v3.28.1,0,1,1
rancher/mirrored-calico-apiserver:v3.28.2,0,0,0
rancher/mirrored-calico-cni:v3.26.3,9,45,54
rancher/mirrored-calico-cni:v3.27.0,9,21,30
rancher/mirrored-calico-cni:v3.27.2,9,21,30
rancher/mirrored-calico-cni:v3.27.3,9,18,27
rancher/mirrored-calico-cni:v3.28.1,0,9,9
rancher/mirrored-calico-cni:v3.28.2,0,0,0
rancher/mirrored-calico-csi:v3.27.2,1,2,3
rancher/mirrored-calico-csi:v3.27.3,1,2,3
rancher/mirrored-calico-csi:v3.28.1,0,1,1
rancher/mirrored-calico-csi:v3.28.2,0,0,0
rancher/mirrored-calico-ctl:v3.26.3,1,6,7
rancher/mirrored-calico-ctl:v3.27.0,1,2,3
rancher/mirrored-calico-ctl:v3.27.2,1,2,3
rancher/mirrored-calico-ctl:v3.27.3,1,2,3
rancher/mirrored-calico-ctl:v3.27.4,0,1,1
rancher/mirrored-calico-ctl:v3.28.1,0,1,1
rancher/mirrored-calico-ctl:v3.28.2,0,0,0
rancher/mirrored-calico-kube-controllers:v3.26.3,2,13,15
rancher/mirrored-calico-kube-controllers:v3.27.0,2,6,8
rancher/mirrored-calico-kube-controllers:v3.27.2,2,6,8
rancher/mirrored-calico-kube-controllers:v3.27.3,2,4,6
rancher/mirrored-calico-kube-controllers:v3.27.4,0,2,2
rancher/mirrored-calico-kube-controllers:v3.28.1,0,2,2
rancher/mirrored-calico-kube-controllers:v3.28.2,0,0,0
rancher/mirrored-calico-node-driver-registrar:v3.27.2,1,2,3
rancher/mirrored-calico-node-driver-registrar:v3.27.3,1,2,3
rancher/mirrored-calico-node-driver-registrar:v3.28.1,0,1,1
rancher/mirrored-calico-node-driver-registrar:v3.28.2,0,0,0
rancher/mirrored-calico-node:v3.26.3,2,25,27
rancher/mirrored-calico-node:v3.27.0,2,13,15
rancher/mirrored-calico-node:v3.27.2,2,13,15
rancher/mirrored-calico-node:v3.27.3,2,12,14
rancher/mirrored-calico-node:v3.27.4,0,4,4
rancher/mirrored-calico-node:v3.28.1,0,2,2
rancher/mirrored-calico-node:v3.28.2,0,0,0
rancher/mirrored-calico-operator:v1.30.7,1,5,6
rancher/mirrored-calico-operator:v1.32.3,1,2,3
rancher/mirrored-calico-operator:v1.32.5,1,2,3
rancher/mirrored-calico-operator:v1.32.7,1,2,3
rancher/mirrored-calico-operator:v1.34.3,0,1,1
rancher/mirrored-calico-operator:v1.34.5,0,0,0
rancher/mirrored-calico-pod2daemon-flexvol:v3.26.1,1,4,5
rancher/mirrored-calico-pod2daemon-flexvol:v3.26.3,1,4,5
rancher/mirrored-calico-pod2daemon-flexvol:v3.27.0,1,2,3
rancher/mirrored-calico-pod2daemon-flexvol:v3.27.2,1,2,3
rancher/mirrored-calico-pod2daemon-flexvol:v3.27.3,1,2,3
rancher/mirrored-calico-pod2daemon-flexvol:v3.27.4,0,1,1
rancher/mirrored-calico-pod2daemon-flexvol:v3.28.1,0,1,1
rancher/mirrored-calico-pod2daemon-flexvol:v3.28.2,0,0,0
rancher/mirrored-calico-typha:v3.26.3,1,6,7
rancher/mirrored-calico-typha:v3.27.0,1,2,3
rancher/mirrored-calico-typha:v3.27.2,1,2,3
rancher/mirrored-calico-typha:v3.27.3,1,2,3
rancher/mirrored-calico-typha:v3.28.1,0,1,1
rancher/mirrored-calico-typha:v3.28.2,0,0,0
rancher/mirrored-cilium-certgen:v0.1.12,1,2,3
rancher/mirrored-cilium-certgen:v0.2.0,0,1,1
rancher/mirrored-cilium-cilium-envoy:v1.26.6-ff0d5d3f77d610040e93c7c7a430d61a0c0b90c1,0,0,0
rancher/mirrored-cilium-cilium-envoy:v1.27.3-713b673cccf1af661efd75ca20532336517ddcb9,0,0,0
rancher/mirrored-cilium-cilium-envoy:v1.27.4-21905253931655328edaacf3cd16aeda73bbea2f,0,0,0
rancher/mirrored-cilium-cilium-envoy:v1.28.3-31ec52ec5f2e4d28a8e19a0bfb872fa48cf7a515,0,0,0
rancher/mirrored-cilium-cilium-envoy:v1.29.7-39a2a56bbd5b3a591f69dbca51d3e30ef97e0e51,0,0,0
rancher/mirrored-cilium-cilium-envoy:v1.29.9-1726784081-a90146d13b4cd7d168d573396ccf2b3db5a3b047,0,0,0
rancher/mirrored-cilium-cilium:v1.16.0,1,11,12
rancher/mirrored-cilium-cilium:v1.16.1,1,11,12
rancher/mirrored-cilium-cilium:v1.16.2,1,1,2
rancher/mirrored-cilium-clustermesh-apiserver:v1.16.0,1,3,4
rancher/mirrored-cilium-clustermesh-apiserver:v1.16.1,0,3,3
rancher/mirrored-cilium-clustermesh-apiserver:v1.16.2,0,0,0
rancher/mirrored-cilium-hubble-relay:v1.16.0,0,3,3
rancher/mirrored-cilium-hubble-relay:v1.16.1,0,3,3
rancher/mirrored-cilium-hubble-relay:v1.16.2,0,1,1
rancher/mirrored-cilium-hubble-ui-backend:v0.13.1,1,2,3
rancher/mirrored-cilium-hubble-ui:v0.13.0,0,0,0
rancher/mirrored-cilium-hubble-ui:v0.13.1,0,0,0
rancher/mirrored-cilium-operator-aws:v1.16.0,0,2,2
rancher/mirrored-cilium-operator-aws:v1.16.1,0,2,2
rancher/mirrored-cilium-operator-aws:v1.16.2,0,0,0
rancher/mirrored-cilium-operator-azure:v1.15.5,2,2,4
rancher/mirrored-cilium-operator-azure:v1.16.0,0,2,2
rancher/mirrored-cilium-operator-azure:v1.16.1,0,2,2
rancher/mirrored-cilium-operator-azure:v1.16.2,0,0,0
rancher/mirrored-cilium-operator-generic:v1.16.0,0,2,2
rancher/mirrored-cilium-operator-generic:v1.16.1,0,2,2
rancher/mirrored-cilium-operator-generic:v1.16.2,0,0,0
rancher/mirrored-cloud-provider-vsphere-cpi-release-manager:v1.27.0,3,14,17
rancher/mirrored-cloud-provider-vsphere-cpi-release-manager:v1.28.0,1,8,9
rancher/mirrored-cloud-provider-vsphere-csi-release-driver:v3.3.0,6,15,21
rancher/mirrored-cloud-provider-vsphere-csi-release-syncer:v3.3.0,4,15,19
rancher/mirrored-cluster-api-controller:v1.4.4,3,12,15
rancher/mirrored-cluster-proportional-autoscaler:v1.8.9,1,5,6
rancher/mirrored-coredns-coredns:1.10.1,3,17,20
rancher/mirrored-coredns-coredns:1.11.3,0,1,1
rancher/mirrored-coredns-coredns:1.9.4,3,26,29
rancher/mirrored-coreos-etcd:v3.5.10,3,12,15
rancher/mirrored-coreos-etcd:v3.5.9,3,27,30
rancher/mirrored-curlimages-curl:7.83.1,1,12,13
rancher/mirrored-curlimages-curl:7.85.0,0,12,12
rancher/mirrored-dexidp-dex:v2.37.0,9,28,37
rancher/mirrored-elemental-operator:1.6.5,0,0,0
rancher/mirrored-elemental-seedimage-builder:1.6.5,0,0,0
rancher/mirrored-epinio-epinio-server:v1.10.0,4,12,16
rancher/mirrored-epinio-epinio-ui:v1.10.0-0.0.1,4,27,31
rancher/mirrored-epinio-epinio-unpacker:v1.10.0,0,8,8
rancher/mirrored-flannel-flannel:v0.21.4,6,27,33
rancher/mirrored-flannel-flannel:v0.24.2,2,6,8
rancher/mirrored-fluent-fluent-bit:3.0.4,5,12,17
rancher/mirrored-fluent-fluent-bit:3.0.4-debug,22,525,547
rancher/mirrored-grafana-grafana-image-renderer:3.10.5,4,15,19
rancher/mirrored-grafana-grafana:10.4.9,1,0,1
rancher/mirrored-idealista-prom2teams:4.2.1,3,34,37
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.4.1,1,2,3
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.4.3,0,1,1
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.4.4,0,0,0
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v20230312-helm-chart-4.5.2-28-g66a760794,3,11,14
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v20231011-8b53cabe0,1,4,5
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v20231226-1a7112e06,1,2,3
rancher/mirrored-istio-install-cni:1.18.2-distroless,2,12,14
rancher/mirrored-istio-install-cni:1.19.6-distroless,2,4,6
rancher/mirrored-istio-install-cni:1.20.3-distroless,2,4,6
rancher/mirrored-istio-install-cni:1.21.1-distroless,2,6,8
rancher/mirrored-istio-pilot:1.18.2-distroless,2,7,9
rancher/mirrored-istio-pilot:1.19.6-distroless,2,2,4
rancher/mirrored-istio-pilot:1.20.3-distroless,2,2,4
rancher/mirrored-istio-pilot:1.21.1-distroless,2,2,4
rancher/mirrored-istio-proxyv2:1.19.6-distroless,2,6,8
rancher/mirrored-istio-proxyv2:1.21.1-distroless,2,4,6
rancher/mirrored-jaegertracing-all-in-one:1.52.0,1,5,6
rancher/mirrored-jaegertracing-all-in-one:1.56.0,1,6,7
rancher/mirrored-jimmidyson-configmap-reload:v0.8.0,3,17,20
rancher/mirrored-k8s-dns-dnsmasq-nanny:1.22.28,1,5,6
rancher/mirrored-k8s-dns-kube-dns:1.22.28,1,3,4
rancher/mirrored-k8s-dns-node-cache:1.22.28,2,16,18
rancher/mirrored-k8s-dns-sidecar:1.22.28,1,3,4
rancher/mirrored-kiali-kiali:v1.75.0,1,17,18
rancher/mirrored-kiali-kiali:v1.79.0,1,11,12
rancher/mirrored-kiwigrid-k8s-sidecar:1.26.1,2,5,7
rancher/mirrored-kube-logging-config-reloader:v0.0.5,1,5,6
rancher/mirrored-kube-logging-fluentd:v1.16-4.8-full,0,4,4
rancher/mirrored-kube-logging-logging-operator:4.8.0,0,1,1
rancher/mirrored-kube-rbac-proxy:v0.14.0,3,20,23
rancher/mirrored-kube-rbac-proxy:v0.15.0,1,6,7
rancher/mirrored-kube-state-metrics-kube-state-metrics:v2.10.1,1,3,4
rancher/mirrored-kube-vip-kube-vip-iptables:v0.6.0,3,28,31
rancher/mirrored-kubernetes-external-dns:v0.7.3,8,92,100
rancher/mirrored-library-busybox:1.31.1,0,0,0
rancher/mirrored-library-busybox:1.34.1,0,0,0
rancher/mirrored-library-busybox:1.36.1,0,0,0
rancher/mirrored-library-nginx:1.23.2-alpine,4,25,29
rancher/mirrored-library-nginx:1.24.0-alpine,2,5,7
rancher/mirrored-library-registry:2.8.1,6,35,41
rancher/mirrored-library-traefik:2.10.7,2,4,6
rancher/mirrored-library-traefik:2.11.10,0,0,0
rancher/mirrored-library-traefik:2.11.8,0,1,1
rancher/mirrored-longhornio-backing-image-manager:v1.7.2,0,6,6
rancher/mirrored-longhornio-csi-attacher:v3.2.1,4,52,56
