image,critical,high,total
rancher/hardened-addon-resizer:1.8.23-build20260909,0,0,0
rancher/hardened-calico:v3.32.2-build20260909,0,0,0
rancher/hardened-cluster-autoscaler:v1.10.3-build20260819,0,0,0
rancher/hardened-coredns:v1.14.7-build20260909,0,0,0
rancher/hardened-dns-node-cache:1.27.0-r1-build20260923,0,2,2
rancher/hardened-etcd:v3.6.14-k3s3-build20260915,0,0,0
rancher/hardened-flannel:v0.28.9-build20260909,0,0,0
rancher/hardened-k8s-metrics-server:v0.9.0-build20260909,0,0,0
rancher/hardened-kubernetes:v1.34.12-rke2r1-build20260923,0,0,0
rancher/hardened-snapshot-controller:v8.6.0-build20260909,0,0,0
rancher/klipper-helm:v0.13.3-build20260909,0,0,0
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,14,14
rancher/mirrored-pause:3.10.2,0,0,0
rancher/nginx-ingress-controller:v1.14.5-hardened2,0,27,27
rancher/rke2-cloud-provider:v1.34.12-0.20260915234148-f2918dc7011c-build20260916,0,0,0
rancher/rke2-runtime:v1.34.12-rc2-rke2r1,0,4,4
