image,critical,high,total
rancher/hardened-addon-resizer:1.8.23-build20260717,0,0,0
rancher/hardened-calico:v3.32.1-build20260722,0,0,0
rancher/hardened-cluster-autoscaler:v1.10.3-build20260717,0,0,0
rancher/hardened-coredns:v1.14.6-build20260722,0,0,0
rancher/hardened-dns-node-cache:1.26.8-build20260722,0,0,0
rancher/hardened-etcd:v3.6.14-k3s1-build20260723,0,0,0
rancher/hardened-flannel:v0.28.8-build20260722,0,0,0
rancher/hardened-k8s-metrics-server:v0.9.0-build20260722,0,0,0
rancher/hardened-kubernetes:v1.36.3-rke2r1-build20260723,0,0,0
rancher/hardened-snapshot-controller:v8.6.0-build20260722,0,0,0
rancher/hardened-traefik:v3.7.8-build20260717,0,0,0
rancher/klipper-helm:v0.13.3-build20260727,0,0,0
rancher/klipper-lb:v0.4.17,0,0,0
rancher/mirrored-pause:3.10.2,0,0,0
rancher/rke2-cloud-provider:v1.36.2-0.20260610225606-10b320a3ba51-build20260709,0,0,0
rancher/rke2-runtime:v1.36.3-rc5-rke2r1,0,0,0
