image,critical,high,total
ghcr.io/k8snetworkplumbingwg/whereabouts:v0.9.3,2,40,42
ghcr.io/kube-vip/kube-vip-iptables:v0.9.2,2,34,36
kubeovn/kube-ovn:v1.14.10,0,98,98
longhornio/backing-image-manager:v1.10.2,2,48,50
longhornio/csi-attacher:v4.10.0-20251226,0,16,16
longhornio/csi-node-driver-registrar:v2.15.0-20251226,0,13,13
longhornio/csi-provisioner:v5.3.0-20251226,0,13,13
longhornio/csi-resizer:v1.14.0-20260119,0,13,13
longhornio/csi-snapshotter:v8.4.0-20251226,0,15,15
longhornio/livenessprobe:v2.17.0-20251226,0,12,12
longhornio/longhorn-cli:v1.10.2,0,27,27
longhornio/longhorn-engine:v1.10.2,2,67,69
longhornio/longhorn-instance-manager:v1.10.2,4,66,70
longhornio/longhorn-manager:v1.10.2,5,37,42
longhornio/longhorn-share-manager:v1.10.2,3,39,42
longhornio/longhorn-ui:v1.10.2,1,29,30
longhornio/support-bundle-kit:v0.0.79,1,36,37
rancher/fleet-agent:v0.14.3,2,19,21
rancher/fleet:v0.14.3,4,59,63
rancher/hardened-addon-resizer:1.8.23-build20260717,0,5,5
rancher/hardened-calico:v3.32.1-build20260722,0,1,1
rancher/hardened-cluster-autoscaler:v1.10.3-build20260717,0,5,5
rancher/hardened-cni-plugins:v1.9.1-build20260717,0,0,0
rancher/hardened-coredns:v1.14.6-build20260722,0,5,5
rancher/hardened-dns-node-cache:1.26.8-build20260722,0,5,5
rancher/hardened-etcd:v3.6.14-k3s1-build20260723,0,7,7
rancher/hardened-flannel:v0.28.8-build20260722,0,0,0
rancher/hardened-k8s-metrics-server:v0.9.0-build20260722,0,4,4
rancher/hardened-kubernetes:v1.34.10-rke2r1-build20260723,0,30,30
rancher/hardened-multus-cni:v4.3.0-build20260722,0,0,0
rancher/hardened-snapshot-controller:v8.6.0-build20260722,0,5,5
rancher/harvester-cluster-repo:v1.7.3,0,2,2
rancher/harvester-eventrouter:v1.7.3,0,8,8
rancher/harvester-kubeovn-operator:v1.14.10,1,52,53
rancher/harvester-load-balancer-webhook:v1.7.3,0,4,4
rancher/harvester-load-balancer:v1.7.3,0,4,4
rancher/harvester-network-controller:v1.7.3,0,4,4
rancher/harvester-network-helper:v1.7.3,0,5,5
rancher/harvester-network-webhook:v1.7.3,0,5,5
rancher/harvester-networkfs-manager:v1.7.3,0,3,3
rancher/harvester-node-disk-manager-webhook:v1.7.3,0,6,6
rancher/harvester-node-disk-manager:v1.7.3,0,6,6
rancher/harvester-node-manager-webhook:v1.7.3,0,4,4
rancher/harvester-node-manager:v1.7.3,0,4,4
rancher/harvester-pcidevices:v1.7.3,0,4,4
rancher/harvester-seeder:v1.7.3,1,29,30
rancher/harvester-upgrade:v1.7.3,0,62,62
rancher/harvester-vm-import-controller:v1.7.3,0,8,8
rancher/harvester-webhook:v1.7.3,0,5,5
rancher/harvester:v1.7.3,0,6,6
rancher/klipper-helm:v0.13.3-build20260727,0,12,12
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,14,14
rancher/kubectl:v1.34.1,0,14,14
rancher/kuberlr-kubectl:v5.0.0,0,60,60
rancher/mirrored-cluster-api-controller:v1.10.6,0,20,20
rancher/mirrored-fluent-fluent-bit:3.1.8,4,36,40
rancher/mirrored-grafana-grafana:11.5.5,3,31,34
rancher/mirrored-kiwigrid-k8s-sidecar:1.30.0,3,34,37
rancher/mirrored-kube-logging-config-reloader:v0.0.6,0,18,18
rancher/mirrored-kube-logging-fluentd:v1.16-4.10-full,12,69,81
rancher/mirrored-kube-logging-logging-operator:4.10.0,0,15,15
rancher/mirrored-kube-state-metrics-kube-state-metrics:v2.15.0,0,15,15
rancher/mirrored-library-busybox:1.37.0,0,0,0
rancher/mirrored-library-nginx:1.27.2-alpine,3,35,38
rancher/mirrored-pause:3.10.2,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.12.0,0,19,19
rancher/mirrored-prometheus-alertmanager:v0.28.1,0,32,32
rancher/mirrored-prometheus-node-exporter:v1.9.0,0,15,15
rancher/mirrored-prometheus-operator-admission-webhook:v0.80.1,0,16,16
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.80.1,0,16,16
rancher/mirrored-prometheus-operator-prometheus-operator:v0.80.1,0,16,16
rancher/nginx-ingress-controller:v1.14.5-hardened2,0,29,29
rancher/prom-prometheus:v3.2.1,0,44,44
rancher/rancher-agent:v2.13.3,2,48,50
rancher/rancher-webhook:v0.9.3,0,18,18
rancher/rancher:v2.13.3,2,241,243
rancher/rke2-cloud-provider:v1.34.9-0.20260610230036-3060dff9c388-build20260710,0,5,5
rancher/rke2-runtime:v1.34.10-rke2r1,0,25,25
rancher/shell:v0.6.2,0,94,94
rancher/support-bundle-kit:v0.0.92,0,8,8
rancher/system-agent-installer-rancher:v2.13.3,0,19,19
rancher/system-agent-installer-rke2:v1.34.10-rke2r1,0,0,0
rancher/system-agent:v0.3.14-suc,1,36,37
rancher/system-upgrade-controller:v0.17.0,0,14,14
registry.k8s.io/descheduler/descheduler:v0.33.0,0,21,21
registry.k8s.io/sig-storage/snapshot-controller:v8.4.0,0,19,19
registry.suse.com/bci/bci-base:15.7,0,0,0
registry.suse.com/suse/sles/15.7/cdi-apiserver:1.64.0-150700.9.8.1,0,11,11
registry.suse.com/suse/sles/15.7/cdi-cloner:1.64.0-150700.9.8.1,0,11,11
registry.suse.com/suse/sles/15.7/cdi-controller:1.64.0-150700.9.8.1,0,12,12
registry.suse.com/suse/sles/15.7/cdi-importer:1.64.0-150700.9.8.1,0,14,14
registry.suse.com/suse/sles/15.7/cdi-operator:1.64.0-150700.9.8.1,0,10,10
registry.suse.com/suse/sles/15.7/cdi-uploadproxy:1.64.0-150700.9.8.1,0,10,10
registry.suse.com/suse/sles/15.7/cdi-uploadserver:1.64.0-150700.9.8.1,0,12,12
registry.suse.com/suse/sles/15.7/libguestfs-tools:1.6.6-150700.15.7.1,0,49,49
registry.suse.com/suse/sles/15.7/virt-api:1.6.6-150700.15.7.1,0,12,12
registry.suse.com/suse/sles/15.7/virt-controller:1.6.6-150700.15.7.1,0,9,9
registry.suse.com/suse/sles/15.7/virt-handler:1.6.6-150700.15.7.1,0,12,12
registry.suse.com/suse/sles/15.7/virt-launcher:1.6.6-150700.15.7.1,0,37,37
registry.suse.com/suse/sles/15.7/virt-operator:1.6.6-150700.15.7.1,0,11,11
registry.suse.com/suse/vmdp/vmdp:2.5.5,0,0,0
