image,critical,high,total
rancher/aks-operator:v1.14.1,0,0,0
rancher/appco-alertmanager:0.30.0-12.16,1,8,9
rancher/appco-curl:8.14.1-7.1,0,0,0
rancher/appco-grafana:12.3.1-1.12,3,20,23
rancher/appco-k8s-sidecar:2.1.2-1.10,1,16,17
rancher/appco-kube-rbac-proxy:0.20.1-16.14,1,7,8
rancher/appco-kube-rbac-proxy:0.20.1-16.15,1,7,8
rancher/appco-kube-state-metrics:2.17.0-10.11,1,6,7
rancher/appco-node-exporter:1.10.2-14.3,0,4,4
rancher/appco-redis:8.0.3-2.1,1,5,6
rancher/appco-thanos:0.40.1-8.1,0,8,8
rancher/backup-restore-operator:v10.0.3,0,0,0
rancher/compliance-operator:v1.4.1,0,0,0
rancher/eks-operator:v1.14.1,0,0,0
rancher/fleet-agent:v0.15.1,0,0,0
rancher/fleet:v0.15.1,0,0,0
rancher/gke-operator:v1.14.1,0,0,0
rancher/hardened-addon-resizer:1.8.22-build20250110,1,4,5
rancher/hardened-addon-resizer:1.8.23-build20250507,1,5,6
rancher/hardened-addon-resizer:1.8.23-build20250612,1,4,5
rancher/hardened-addon-resizer:1.8.23-build20250909,1,4,5
rancher/hardened-addon-resizer:1.8.23-build20251016,1,2,3
rancher/hardened-addon-resizer:1.8.23-build20251204,1,1,2
rancher/hardened-addon-resizer:1.8.23-build20260119,1,1,2
rancher/hardened-addon-resizer:1.8.23-build20260206,0,1,1
rancher/hardened-addon-resizer:1.8.23-build20260413,0,0,0
rancher/hardened-calico:v3.30.3-build20251015,0,6,6
rancher/hardened-calico:v3.31.4-build20260327,0,24,24
rancher/hardened-calico:v3.31.5-build20260415,0,4,4
rancher/hardened-cluster-autoscaler:v1.10.2-build20250611,1,4,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20250909,1,4,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20251015,1,2,3
rancher/hardened-cluster-autoscaler:v1.10.2-build20251204,1,1,2
rancher/hardened-cluster-autoscaler:v1.10.2-build20260116,1,1,2
rancher/hardened-cluster-autoscaler:v1.10.3-build20260206,0,1,1
rancher/hardened-cluster-autoscaler:v1.10.3-build20260414,0,0,0
rancher/hardened-cni-plugins:v1.7.1-build20250611,0,4,4
rancher/hardened-cni-plugins:v1.7.1-build20250725,0,4,4
rancher/hardened-cni-plugins:v1.8.0-build20251014,0,4,4
rancher/hardened-cni-plugins:v1.8.0-build20251204,0,4,4
rancher/hardened-cni-plugins:v1.9.0-build20260116,18,22,40
rancher/hardened-cni-plugins:v1.9.0-build20260206,0,20,20
rancher/hardened-cni-plugins:v1.9.0-build20260309,0,19,19
rancher/hardened-cni-plugins:v1.9.1-build20260318,0,19,19
rancher/hardened-cni-plugins:v1.9.1-build20260415,0,1,1
rancher/hardened-coredns:v1.12.1-build20250401,1,12,13
rancher/hardened-coredns:v1.12.1-build20250507,1,12,13
rancher/hardened-coredns:v1.12.2-build20250611,1,12,13
rancher/hardened-coredns:v1.12.3-build20250806,1,13,14
rancher/hardened-coredns:v1.12.3-build20250909,1,21,22
rancher/hardened-coredns:v1.13.1-build20251015,1,17,18
rancher/hardened-coredns:v1.13.1-build20251204,1,16,17
rancher/hardened-coredns:v1.14.1-build20260116,1,14,15
rancher/hardened-coredns:v1.14.1-build20260206,0,12,12
rancher/hardened-coredns:v1.14.2-build20260310,0,9,9
rancher/hardened-coredns:v1.14.2-build20260416,0,5,5
rancher/hardened-csi-snapshotter:v8.4.0-build20260108,1,1,2
rancher/hardened-csi-snapshotter:v8.4.0-build20260205,0,1,1
rancher/hardened-csi-snapshotter:v8.5.0-build20260410,0,1,1
rancher/hardened-dns-node-cache:1.26.0-build20250515,1,19,20
rancher/hardened-dns-node-cache:1.26.0-build20250611,1,18,19
rancher/hardened-dns-node-cache:1.26.0-build20250909,1,18,19
rancher/hardened-dns-node-cache:1.26.7-build20251016,1,16,17
rancher/hardened-dns-node-cache:1.26.7-build20251204,1,15,16
rancher/hardened-dns-node-cache:1.26.7-build20260119,1,15,16
rancher/hardened-dns-node-cache:1.26.7-build20260206,0,13,13
rancher/hardened-dns-node-cache:1.26.7-build20260310,0,12,12
rancher/hardened-dns-node-cache:1.26.8-build20260416,0,8,8
rancher/hardened-etcd:v3.5.21-k3s1-build20250411,2,8,10
rancher/hardened-etcd:v3.5.21-k3s1-build20250612,2,8,10
rancher/hardened-etcd:v3.5.21-k3s1-build20250910,2,8,10
rancher/hardened-etcd:v3.5.21-k3s1-build20251017,2,4,6
rancher/hardened-etcd:v3.5.25-k3s1-build20251210,2,2,4
rancher/hardened-etcd:v3.5.26-k3s1-build20260126,2,2,4
rancher/hardened-etcd:v3.5.26-k3s1-build20260227,0,2,2
rancher/hardened-etcd:v3.6.4-k3s3-build20250908,2,8,10
rancher/hardened-etcd:v3.6.5-k3s1-build20251017,2,4,6
rancher/hardened-etcd:v3.6.6-k3s1-build20251210,2,2,4
rancher/hardened-etcd:v3.6.7-k3s1-build20260126,2,2,4
rancher/hardened-etcd:v3.6.7-k3s1-build20260227,0,2,2
rancher/hardened-etcd:v3.6.7-k3s1-build20260415,0,0,0
rancher/hardened-flannel:v0.27.1-build20250710,4,56,60
rancher/hardened-flannel:v0.27.2-build20250723,1,9,10
rancher/hardened-flannel:v0.27.3-build20250901,1,9,10
rancher/hardened-flannel:v0.27.4-build20251015,1,7,8
rancher/hardened-flannel:v0.27.4-build20251204,1,6,7
rancher/hardened-flannel:v0.28.0-build20260119,1,6,7
rancher/hardened-flannel:v0.28.1-build20260206,0,4,4
rancher/hardened-flannel:v0.28.2-build20260327,0,2,2
rancher/hardened-flannel:v0.28.4-build20260415,0,1,1
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,1,6,7
