image,critical,high,total
rancher/aks-operator:v1.13.3,0,1,1
rancher/appco-alertmanager:0.28.1-12.7,0,4,4
rancher/appco-grafana:12.1.1-2.2,4,18,22
rancher/appco-k8s-sidecar:1.30.7-11.3,1,14,15
rancher/appco-kube-rbac-proxy:0.19.1-15.2,1,7,8
rancher/appco-kube-state-metrics:2.17.0-10.7,1,4,5
rancher/appco-node-exporter:1.9.1-11.3,0,5,5
rancher/appco-redis:8.0.3-2.1,1,2,3
rancher/appco-thanos:0.39.2-7.3,1,4,5
rancher/backup-restore-operator:v9.0.1,1,3,4
rancher/compliance-operator:v1.3.3,0,0,0
rancher/eks-operator:v1.13.3,0,1,1
rancher/fleet-agent:v0.14.3,1,1,2
rancher/fleet:v0.14.3,2,2,4
rancher/gke-operator:v1.13.3,1,1,2
rancher/hardened-addon-resizer:1.8.22-build20250110,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20250507,0,6,6
rancher/hardened-addon-resizer:1.8.23-build20250612,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20250909,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20251016,0,3,3
rancher/hardened-addon-resizer:1.8.23-build20251204,0,1,1
rancher/hardened-addon-resizer:1.8.23-build20260119,0,1,1
rancher/hardened-addon-resizer:1.8.23-build20260206,0,0,0
rancher/hardened-calico:v3.30.0-build20250515,9,105,114
rancher/hardened-calico:v3.30.2-build20250711,7,8,15
rancher/hardened-calico:v3.30.2-build20250731,7,8,15
rancher/hardened-calico:v3.30.3-build20250909,6,133,139
rancher/hardened-calico:v3.30.3-build20251015,6,1,7
rancher/hardened-calico:v3.31.2-build20251205,5,1,6
rancher/hardened-calico:v3.31.3-build20260119,5,27,32
rancher/hardened-calico:v3.31.3-build20260206,5,0,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20250611,0,5,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20250909,0,5,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20251015,0,3,3
rancher/hardened-cluster-autoscaler:v1.10.2-build20251204,0,1,1
rancher/hardened-cluster-autoscaler:v1.10.2-build20260116,0,1,1
rancher/hardened-cluster-autoscaler:v1.10.3-build20260206,0,0,0
rancher/hardened-cni-plugins:v1.7.1-build20250611,0,3,3
rancher/hardened-cni-plugins:v1.7.1-build20250725,0,3,3
rancher/hardened-cni-plugins:v1.8.0-build20250909,0,93,93
rancher/hardened-cni-plugins:v1.8.0-build20251014,0,3,3
rancher/hardened-cni-plugins:v1.8.0-build20251204,0,3,3
rancher/hardened-cni-plugins:v1.9.0-build20260116,0,21,21
rancher/hardened-cni-plugins:v1.9.0-build20260206,0,1,1
rancher/hardened-coredns:v1.12.1-build20250401,1,10,11
rancher/hardened-coredns:v1.12.1-build20250507,1,10,11
rancher/hardened-coredns:v1.12.2-build20250611,1,10,11
rancher/hardened-coredns:v1.12.3-build20250806,1,10,11
rancher/hardened-coredns:v1.12.3-build20250909,1,13,14
rancher/hardened-coredns:v1.13.1-build20251015,1,10,11
rancher/hardened-coredns:v1.13.1-build20251204,1,8,9
rancher/hardened-coredns:v1.14.1-build20260116,1,6,7
