image,critical,high,total
rancher/aks-operator:v1.15.1,0,0,0
rancher/appco-redis:8.0.3-2.1,1,9,10
rancher/backup-restore-operator:v11.0.2,1,5,6
rancher/compliance-operator:v1.5.1,0,0,0
rancher/eks-operator:v1.15.1,0,0,0
rancher/fleet-agent:v0.16.1,0,0,0
rancher/fleet:v0.16.1,0,0,0
rancher/gke-operator:v1.15.2,1,2,3
rancher/hardened-addon-resizer:1.8.23-build20260819,0,0,0
rancher/hardened-calico:v3.32.1-build20260827,5,10,15
rancher/hardened-cluster-autoscaler:v1.10.3-build20260819,0,0,0
rancher/hardened-cni-plugins:v1.9.1-build20260819,0,0,0
rancher/hardened-coredns:v1.14.7-build20260819,1,2,3
rancher/hardened-csi-snapshotter:v8.6.0-build20260708,1,8,9
rancher/hardened-dns-node-cache:1.26.8-build20260819,1,2,3
rancher/hardened-etcd:v3.6.14-k3s1-build20260819,2,4,6
rancher/hardened-flannel:v0.28.9-build20260819,1,2,3
rancher/hardened-k8s-metrics-server:v0.9.0-build20260819,1,4,5
rancher/hardened-kubernetes:v1.34.11-rke2r1-build20260821,5,10,15
rancher/hardened-kubernetes:v1.35.8-rke2r1-build20260821,5,10,15
rancher/hardened-kubernetes:v1.36.4-rke2r1-build20260821,5,10,15
rancher/hardened-multus-cni:v4.3.0-build20260722,2,4,6
rancher/hardened-multus-dynamic-networks-controller:v0.3.8-build20260722,1,6,7
rancher/hardened-multus-thick:v4.3.0-build20260722,2,4,6
rancher/hardened-snapshot-controller:v8.6.0-build20260819,1,2,3
rancher/hardened-traefik:v3.7.11-build20260819,2,7,9
rancher/hardened-whereabouts:v0.9.4-build20260721,0,12,12
rancher/harvester-cloud-provider:v0.2.7,1,7,8
rancher/harvester-cloud-provider:v0.2.8,1,8,9
rancher/harvester-csi-driver:v0.2.9,1,13,14
rancher/helm-controller:v0.16.10,2,30,32
rancher/k3s-upgrade:v1.34.11-k3s1,1,5,6
rancher/k3s-upgrade:v1.35.8-k3s1,1,5,6
rancher/k3s-upgrade:v1.36.4-k3s1,1,5,6
rancher/klipper-helm:v0.11.0-build20260602,0,19,19
rancher/klipper-helm:v0.13.3-build20260727,0,18,18
rancher/klipper-helm:v0.13.3-build20260820,0,6,6
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-api-auth:v0.15.1,1,6,7
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,14,14
rancher/kuberlr-kubectl:v7.1.1,0,20,20
rancher/kuberlr-kubectl:v8.1.1,0,20,20
rancher/local-path-provisioner:v0.0.37,0,4,4
rancher/machine:v0.15.0-rancher145.1,1,11,12
rancher/mirrored-bci-micro:16.0-15.11,0,0,0
rancher/mirrored-calico-apiserver:v3.32.1,1,3,4
rancher/mirrored-calico-cni:v3.32.1,1,3,4
rancher/mirrored-calico-csi:v3.32.1,1,9,10
rancher/mirrored-calico-ctl:v3.32.1,1,12,13
rancher/mirrored-calico-envoy-gateway:v3.32.1,1,11,12
rancher/mirrored-calico-envoy-proxy:v3.32.1,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.32.1,1,8,9
rancher/mirrored-calico-goldmane:v3.32.1,2,6,8
rancher/mirrored-calico-kube-controllers:v3.32.1,1,3,4
rancher/mirrored-calico-node-driver-registrar:v3.32.1,1,9,10
rancher/mirrored-calico-node:v3.32.1,1,13,14
rancher/mirrored-calico-operator:v1.42.3,2,15,17
