image,critical,high,total
rancher/aks-operator:v1.11.11,0,7,7
rancher/appco-k8s-sidecar:1.30.7-11.3,1,26,27
rancher/appco-redis:8.0.3-2.1,1,8,9
rancher/backup-restore-operator:v7.0.7,0,16,16
rancher/cis-operator:v1.4.8,0,10,10
rancher/eks-operator:v1.11.11,0,7,7
rancher/fleet-agent:v0.12.17,0,3,3
rancher/fleet:v0.12.17,0,13,13
rancher/hardened-addon-resizer:1.8.23-build20260206,0,5,5
rancher/hardened-cluster-autoscaler:v1.10.3-build20260206,0,5,5
rancher/hardened-cni-plugins:v1.9.0-build20260206,0,2,2
rancher/hardened-coredns:v1.14.1-build20260206,0,19,19
rancher/hardened-csi-snapshotter:v8.4.0-build20260205,0,9,9
rancher/hardened-dns-node-cache:1.26.7-build20260206,0,18,18
rancher/hardened-etcd:v3.5.26-k3s1-build20260227,0,10,10
rancher/hardened-flannel:v0.28.1-build20260206,0,7,7
rancher/hardened-k8s-metrics-server:v0.8.1-build20260206,0,10,10
rancher/hardened-kubernetes:v1.32.13-rke2r1-build20260227,0,84,84
rancher/hardened-multus-cni:v4.2.3-build20260206,0,23,23
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20260207,0,6,6
rancher/hardened-multus-thick:v4.2.3-build20260206,0,20,20
rancher/hardened-snapshot-controller:v8.4.0-build20260205,0,9,9
rancher/hardened-traefik:v3.6.9-build20260226,0,23,23
rancher/hardened-whereabouts:v0.9.2-build20260206,0,17,17
rancher/harvester-cloud-provider:v0.2.4,1,24,25
rancher/harvester-cloud-provider:v0.2.5,0,20,20
rancher/harvester-csi-driver:v0.2.3,1,38,39
rancher/harvester-csi-driver:v0.2.4,1,33,34
rancher/k3s-upgrade:v1.30.14-k3s2,2,30,32
rancher/k3s-upgrade:v1.31.14-k3s1,2,28,30
rancher/k3s-upgrade:v1.32.13-k3s1,0,10,10
rancher/klipper-helm:v0.9.14-build20260210,0,46,46
rancher/klipper-helm:v0.9.4-build20250113,0,83,83
rancher/klipper-lb:v0.4.14,0,4,4
rancher/kube-api-auth:v0.2.4,2,20,22
rancher/kubectl:v1.31.13,0,11,11
rancher/kubectl:v1.32.2,0,12,12
rancher/kuberlr-kubectl:v4.0.2,0,46,46
rancher/kuberlr-kubectl:v4.0.4,0,44,44
rancher/kuberlr-kubectl:v4.0.7,0,39,39
rancher/local-path-provisioner:v0.0.34,0,11,11
rancher/machine:v0.15.0-rancher127,2,45,47
rancher/mirrored-bci-busybox:15.6.24.2,0,7,7
rancher/mirrored-bci-micro:15.6.24.2,0,5,5
rancher/mirrored-brancz-kube-rbac-proxy:v0.18.2,0,17,17
rancher/mirrored-calico-apiserver:v3.31.3,0,2,2
rancher/mirrored-calico-cni:v3.31.3,0,3,3
rancher/mirrored-calico-csi:v3.31.3,0,13,13
rancher/mirrored-calico-ctl:v3.28.1,0,32,32
rancher/mirrored-calico-ctl:v3.30.2,0,29,29
rancher/mirrored-calico-ctl:v3.31.3,0,24,24
rancher/mirrored-calico-envoy-gateway:v3.31.3,0,30,30
rancher/mirrored-calico-envoy-proxy:v3.31.3,0,0,0
rancher/mirrored-calico-envoy-ratelimit:v3.31.3,0,14,14
rancher/mirrored-calico-goldmane:v3.31.3,0,4,4
rancher/mirrored-calico-kube-controllers:v3.28.1,0,3,3
rancher/mirrored-calico-kube-controllers:v3.30.2,0,3,3
rancher/mirrored-calico-kube-controllers:v3.31.3,0,3,3
rancher/mirrored-calico-node-driver-registrar:v3.31.3,0,13,13
rancher/mirrored-calico-node:v3.28.1,0,35,35
rancher/mirrored-calico-node:v3.30.2,0,34,34
rancher/mirrored-calico-node:v3.31.3,0,27,27
rancher/mirrored-calico-operator:v1.40.3,1,30,31
rancher/mirrored-calico-pod2daemon-flexvol:v3.28.1,0,12,12
rancher/mirrored-calico-pod2daemon-flexvol:v3.30.2,0,12,12
rancher/mirrored-calico-pod2daemon-flexvol:v3.31.3,0,8,8
rancher/mirrored-calico-typha:v3.31.3,0,2,2
rancher/mirrored-calico-whisker-backend:v3.31.3,0,2,2
rancher/mirrored-calico-whisker:v3.31.3,0,0,0
rancher/mirrored-cilium-certgen:v0.3.2,0,22,22
