image,critical,high,total
rancher/aks-operator:v1.11.6,0,2,2
rancher/appco-k8s-sidecar:1.30.7-11.3,0,5,5
rancher/appco-redis:8.0.3-2.1,0,1,1
rancher/backup-restore-operator:v7.0.3,0,3,3
rancher/cis-operator:v1.4.4,0,2,2
rancher/eks-operator:v1.11.6,0,2,2
rancher/fleet-agent:v0.12.8,0,3,3
rancher/fleet:v0.12.8,0,6,6
rancher/hardened-addon-resizer:1.8.22-build20250110,0,2,2
rancher/hardened-addon-resizer:1.8.23-build20250507,0,3,3
rancher/hardened-addon-resizer:1.8.23-build20250612,0,2,2
rancher/hardened-addon-resizer:1.8.23-build20250909,0,2,2
rancher/hardened-calico:v3.29.1-build20250110,0,72,72
rancher/hardened-calico:v3.29.2-build20250218,0,69,69
rancher/hardened-calico:v3.29.2-build20250306,0,68,68
rancher/hardened-calico:v3.30.0-build20250515,0,73,73
rancher/hardened-calico:v3.30.2-build20250711,0,59,59
rancher/hardened-calico:v3.30.2-build20250731,0,59,59
rancher/hardened-calico:v3.30.3-build20250909,0,58,58
rancher/hardened-cluster-autoscaler:v1.10.2-build20250611,0,2,2
rancher/hardened-cluster-autoscaler:v1.10.2-build20250909,0,2,2
rancher/hardened-cluster-autoscaler:v1.9.0-build20241126,0,3,3
rancher/hardened-cni-plugins:v1.6.0-build20241022,0,40,40
rancher/hardened-cni-plugins:v1.6.2-build20250124,0,40,40
rancher/hardened-cni-plugins:v1.7.1-build20250611,0,41,41
rancher/hardened-cni-plugins:v1.7.1-build20250725,0,41,41
rancher/hardened-cni-plugins:v1.8.0-build20250909,0,41,41
rancher/hardened-coredns:v1.12.0-build20241126,0,4,4
rancher/hardened-coredns:v1.12.1-build20250401,0,3,3
rancher/hardened-coredns:v1.12.1-build20250507,0,3,3
rancher/hardened-coredns:v1.12.2-build20250611,0,3,3
rancher/hardened-coredns:v1.12.3-build20250806,0,3,3
rancher/hardened-coredns:v1.12.3-build20250909,0,3,3
rancher/hardened-dns-node-cache:1.24.0-build20241211,0,3,3
rancher/hardened-dns-node-cache:1.26.0-build20250515,0,3,3
rancher/hardened-dns-node-cache:1.26.0-build20250611,0,3,3
rancher/hardened-dns-node-cache:1.26.0-build20250909,0,3,3
rancher/hardened-etcd:v3.5.16-k3s1-build20241106,0,4,4
rancher/hardened-etcd:v3.5.18-k3s1-build20250210,0,4,4
rancher/hardened-etcd:v3.5.19-k3s1-build20250306,0,4,4
rancher/hardened-etcd:v3.5.21-k3s1-build20250411,0,4,4
rancher/hardened-etcd:v3.5.21-k3s1-build20250612,0,4,4
rancher/hardened-etcd:v3.5.21-k3s1-build20250910,0,4,4
rancher/hardened-flannel:v0.26.3-build20250108,0,33,33
rancher/hardened-flannel:v0.26.4-build20250218,0,30,30
