image,critical,high,total
rancher/aks-operator:v1.10.9,0,6,6
rancher/appco-redis:8.0.3-2.1,1,2,3
rancher/backup-restore-operator:v6.0.3,0,6,6
rancher/cis-operator:v1.3.9,0,5,5
rancher/eks-operator:v1.10.9,0,6,6
rancher/fleet-agent:v0.11.12,0,4,4
rancher/fleet:v0.11.12,3,6,9
rancher/gke-operator:v1.10.9,0,6,6
rancher/hardened-addon-resizer:1.8.20-build20240910,0,8,8
rancher/hardened-addon-resizer:1.8.20-build20241001,0,8,8
rancher/hardened-addon-resizer:1.8.22-build20250110,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20250507,0,6,6
rancher/hardened-addon-resizer:1.8.23-build20250612,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20250909,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20251016,0,3,3
rancher/hardened-calico:v3.28.1-build20240911,3,34,37
rancher/hardened-calico:v3.28.2-build20241016,3,66,69
rancher/hardened-calico:v3.29.0-build20241104,3,63,66
rancher/hardened-calico:v3.29.1-build20241211,3,27,30
rancher/hardened-calico:v3.29.1-build20250110,3,62,65
rancher/hardened-calico:v3.29.2-build20250218,3,149,152
rancher/hardened-calico:v3.29.2-build20250306,3,148,151
rancher/hardened-calico:v3.30.0-build20250515,3,102,105
rancher/hardened-calico:v3.30.2-build20250711,1,5,6
rancher/hardened-calico:v3.30.2-build20250731,1,5,6
rancher/hardened-calico:v3.30.3-build20250909,0,132,132
rancher/hardened-calico:v3.30.3-build20251015,0,1,1
rancher/hardened-cluster-autoscaler:v1.10.2-build20250611,0,5,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20250909,0,5,5
rancher/hardened-cluster-autoscaler:v1.10.2-build20251015,0,3,3
rancher/hardened-cluster-autoscaler:v1.8.11-build20240910,0,6,6
rancher/hardened-cluster-autoscaler:v1.8.11-build20241014,0,6,6
rancher/hardened-cluster-autoscaler:v1.9.0-build20241126,0,6,6
rancher/hardened-cni-plugins:v1.5.1-build20240910,0,4,4
rancher/hardened-cni-plugins:v1.5.1-build20241009,0,4,4
rancher/hardened-cni-plugins:v1.6.0-build20241022,0,4,4
rancher/hardened-cni-plugins:v1.6.2-build20250124,0,94,94
rancher/hardened-cni-plugins:v1.7.1-build20250611,0,2,2
rancher/hardened-cni-plugins:v1.7.1-build20250725,0,2,2
rancher/hardened-cni-plugins:v1.8.0-build20250909,0,92,92
rancher/hardened-cni-plugins:v1.8.0-build20251014,0,2,2
rancher/hardened-coredns:v1.11.1-build20240910,0,12,12
rancher/hardened-coredns:v1.11.3-build20241018,0,8,8
rancher/hardened-coredns:v1.12.0-build20241126,0,10,10
rancher/hardened-coredns:v1.12.1-build20250401,0,9,9
rancher/hardened-coredns:v1.12.1-build20250507,0,9,9
rancher/hardened-coredns:v1.12.2-build20250611,0,9,9
rancher/hardened-coredns:v1.12.3-build20250806,0,9,9
rancher/hardened-coredns:v1.12.3-build20250909,0,10,10
rancher/hardened-coredns:v1.13.1-build20251015,0,7,7
rancher/hardened-dns-node-cache:1.23.1-build20240910,0,10,10
rancher/hardened-dns-node-cache:1.23.1-build20241008,0,10,10
rancher/hardened-dns-node-cache:1.24.0-build20241211,0,9,9
rancher/hardened-dns-node-cache:1.26.0-build20250515,0,9,9
rancher/hardened-dns-node-cache:1.26.0-build20250611,0,9,9
rancher/hardened-dns-node-cache:1.26.0-build20250909,0,9,9
rancher/hardened-dns-node-cache:1.26.7-build20251016,0,6,6
rancher/hardened-etcd:v3.5.13-k3s1-build20240910,0,10,10
rancher/hardened-etcd:v3.5.16-k3s1-build20241106,0,10,10
rancher/hardened-etcd:v3.5.18-k3s1-build20250210,0,10,10
rancher/hardened-etcd:v3.5.19-k3s1-build20250306,0,10,10
rancher/hardened-etcd:v3.5.21-k3s1-build20250411,0,10,10
rancher/hardened-etcd:v3.5.21-k3s1-build20250612,0,10,10
rancher/hardened-etcd:v3.5.21-k3s1-build20250910,0,10,10
rancher/hardened-etcd:v3.5.21-k3s1-build20251017,0,6,6
rancher/hardened-flannel:v0.25.6-build20240910,3,58,61
rancher/hardened-flannel:v0.25.7-build20241008,3,55,58
rancher/hardened-flannel:v0.26.0-build20241024,3,55,58
rancher/hardened-flannel:v0.26.1-build20241107,3,55,58
rancher/hardened-flannel:v0.26.1-build20241211,3,50,53
rancher/hardened-flannel:v0.26.3-build20250108,3,49,52
rancher/hardened-flannel:v0.26.4-build20250218,3,46,49
rancher/hardened-flannel:v0.26.5-build20250306,3,45,48
rancher/hardened-flannel:v0.27.1-build20250710,3,29,32
rancher/hardened-flannel:v0.27.2-build20250723,0,7,7
rancher/hardened-flannel:v0.27.3-build20250901,0,7,7
rancher/hardened-flannel:v0.27.4-build20251015,0,5,5
rancher/hardened-k8s-metrics-server:v0.7.1-build20240910,0,5,5
rancher/hardened-k8s-metrics-server:v0.7.1-build20241008,0,5,5
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,0,5,5
rancher/hardened-k8s-metrics-server:v0.7.2-build20250507,0,6,6
rancher/hardened-k8s-metrics-server:v0.7.2-build20250612,0,5,5
rancher/hardened-k8s-metrics-server:v0.8.0-build20250704,0,5,5
rancher/hardened-k8s-metrics-server:v0.8.0-build20250909,0,5,5
rancher/hardened-k8s-metrics-server:v0.8.0-build20251015,0,3,3
rancher/hardened-kubernetes:v1.28.15-rke2r1-build20241023,0,49,49
rancher/hardened-kubernetes:v1.29.15-rke2r1-build20250312,0,55,55
