image,critical,high,total
rancher/harvester-node-disk-manager:v1.7.2-rc1,0,3,3
rancher/harvester-node-manager-webhook:v1.7.2-rc1,0,2,2
rancher/harvester-node-manager:v1.7.2-rc1,0,2,2
rancher/harvester-pcidevices:v1.7.2-rc1,0,5,5
rancher/harvester-seeder:v1.7.2-rc1,3,16,19
rancher/harvester-upgrade:v1.7-head,1,52,53
rancher/harvester-vm-import-controller:v1.7.2-rc1,0,5,5
rancher/harvester-webhook:v1.7-head,0,13,13
rancher/harvester:v1.7-head,0,13,13
rancher/klipper-helm:v0.9.17-build20260422,0,9,9
rancher/klipper-lb:v0.4.16,0,0,0
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,5,5
rancher/kubectl:v1.29.2,0,16,16
rancher/kubectl:v1.32.3,0,10,10
rancher/kubectl:v1.33.1,0,11,11
rancher/kubectl:v1.34.0,0,10,10
rancher/kubectl:v1.34.1,0,10,10
rancher/kuberlr-kubectl:v5.0.0,0,43,43
rancher/mirrored-cluster-api-controller:v1.10.6,0,12,12
rancher/mirrored-fluent-fluent-bit:3.1.8,5,25,30
rancher/mirrored-grafana-grafana:11.5.5,4,26,30
rancher/mirrored-kiwigrid-k8s-sidecar:1.30.0,6,30,36
rancher/mirrored-kube-logging-config-reloader:v0.0.6,0,12,12
rancher/mirrored-kube-logging-fluentd:v1.16-4.10-full,5,41,46
rancher/mirrored-kube-logging-logging-operator:4.10.0,0,8,8
rancher/mirrored-kube-state-metrics-kube-state-metrics:v2.15.0,0,13,13
rancher/mirrored-library-busybox:1.37.0,0,0,0
rancher/mirrored-library-nginx:1.27.2-alpine,5,36,41
rancher/mirrored-pause:3.6,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.12.0,0,12,12
rancher/mirrored-prometheus-alertmanager:v0.28.1,0,20,20
rancher/mirrored-prometheus-node-exporter:v1.9.0,0,9,9
rancher/mirrored-prometheus-operator-admission-webhook:v0.80.1,0,10,10
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.80.1,0,10,10
rancher/mirrored-prometheus-operator-prometheus-operator:v0.80.1,0,10,10
rancher/nginx-ingress-controller:v1.14.5-hardened2,0,7,7
rancher/prom-prometheus:v3.2.1,0,26,26
rancher/rancher-agent:v2.13.3,0,25,25
rancher/rancher-webhook:v0.9.3,0,12,12
rancher/rancher:v2.13.3,0,155,155
rancher/rke2-cloud-provider:v1.34.7-0.20260415182025-e7567db58dd7-build20260416,0,4,4
rancher/rke2-runtime:v1.34.7-rke2r1,0,18,18
rancher/shell:v0.5.0,1,63,64
rancher/shell:v0.6.2,0,50,50
rancher/support-bundle-kit:v0.0.74,3,23,26
rancher/system-agent-installer-rancher:v2.13.3,0,9,9
rancher/system-agent-installer-rke2:v1.34.7-rke2r1,0,0,0
rancher/system-agent:v0.3.14-suc,3,23,26
rancher/system-upgrade-controller:v0.17.0,0,8,8
registry.k8s.io/descheduler/descheduler:v0.33.0,0,13,13
registry.k8s.io/sig-storage/snapshot-controller:v8.4.0,0,11,11
registry.suse.com/bci/bci-base:15.7,0,0,0
registry.suse.com/suse/sles/15.7/cdi-apiserver:1.62.0-150700.9.3.1,6,23,29
registry.suse.com/suse/sles/15.7/cdi-cloner:1.62.0-150700.9.3.1,6,23,29
registry.suse.com/suse/sles/15.7/cdi-controller:1.62.0-150700.9.3.1,6,24,30
registry.suse.com/suse/sles/15.7/cdi-importer:1.62.0-150700.9.3.1,6,30,36
registry.suse.com/suse/sles/15.7/cdi-operator:1.62.0-150700.9.3.1,6,26,32
registry.suse.com/suse/sles/15.7/cdi-uploadproxy:1.62.0-150700.9.3.1,6,26,32
registry.suse.com/suse/sles/15.7/cdi-uploadserver:1.62.0-150700.9.3.1,6,30,36
registry.suse.com/suse/sles/15.7/libguestfs-tools:1.6.3-150700.3.13.1,3,63,66
registry.suse.com/suse/sles/15.7/virt-api:1.6.3-150700.3.13.1,3,17,20
registry.suse.com/suse/sles/15.7/virt-controller:1.6.3-150700.3.13.1,3,17,20
registry.suse.com/suse/sles/15.7/virt-handler:1.6.3-150700.3.13.1,3,23,26
registry.suse.com/suse/sles/15.7/virt-launcher:1.6.3-150700.3.13.1,3,53,56
registry.suse.com/suse/sles/15.7/virt-operator:1.6.3-150700.3.13.1,3,17,20
registry.suse.com/suse/vmdp/vmdp:2.5.5,0,0,0
