image,critical,high,total
fluent/fluent-bit:2.1.8,5,24,29
ghcr.io/k8snetworkplumbingwg/whereabouts:v0.7.0,0,8,8
ghcr.io/kube-logging/config-reloader:v0.0.5,0,12,12
ghcr.io/kube-logging/fluentd:v1.15-ruby3,3,26,29
ghcr.io/kube-vip/kube-vip-iptables:v0.8.1,0,7,7
longhornio/backing-image-manager:v1.7.3,0,40,40
longhornio/csi-attacher:v4.8.0,0,2,2
longhornio/csi-node-driver-registrar:v2.13.0,0,2,2
longhornio/csi-provisioner:v4.0.1-20250204,0,2,2
longhornio/csi-resizer:v1.13.1,0,2,2
longhornio/csi-snapshotter:v7.0.2-20250204,0,2,2
longhornio/livenessprobe:v2.15.0,0,2,2
longhornio/longhorn-cli:v1.7.3,0,31,31
longhornio/longhorn-engine:v1.7.3,1,41,42
longhornio/longhorn-instance-manager:v1.7.3,1,43,44
longhornio/longhorn-manager:v1.7.3,1,33,34
longhornio/longhorn-share-manager:v1.7.3,0,27,27
longhornio/longhorn-ui:v1.7.3,0,31,31
longhornio/support-bundle-kit:v0.0.51,0,25,25
rancher/fleet-agent:v0.11.2,0,8,8
rancher/fleet:v0.11.2,0,43,43
rancher/gitjob:v0.9.8,0,40,40
rancher/hardened-addon-resizer:1.8.22-build20250110,0,2,2
rancher/hardened-calico:v3.29.2-build20250306,0,68,68
rancher/hardened-cluster-autoscaler:v1.9.0-build20241126,0,3,3
rancher/hardened-coredns:v1.12.0-build20241126,0,4,4
rancher/hardened-dns-node-cache:1.24.0-build20241211,0,3,3
rancher/hardened-etcd:v3.5.19-k3s1-build20250306,0,4,4
rancher/hardened-flannel:v0.26.5-build20250306,0,29,29
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,0,2,2
rancher/hardened-kubernetes:v1.31.7-rke2r1-build20250312,0,42,42
rancher/hardened-multus-cni:v4.1.4-build20250108,0,10,10
rancher/harvester-cluster-repo:v1.4.3,0,18,18
rancher/harvester-eventrouter:v0.3.3,0,5,5
rancher/harvester-load-balancer-webhook:v0.4.4,1,8,9
rancher/harvester-load-balancer:v0.4.4,1,8,9
rancher/harvester-network-controller:v0.5.6,1,31,32
rancher/harvester-network-helper:v0.5.6,1,9,10
rancher/harvester-network-webhook:v0.5.6,1,9,10
rancher/harvester-networkfs-manager:v0.1.2,0,29,29
rancher/harvester-node-disk-manager-webhook:v0.7.11,0,21,21
rancher/harvester-node-disk-manager:v0.7.11,0,23,23
rancher/harvester-node-manager-webhook:v0.3.4,0,21,21
rancher/harvester-node-manager:v0.3.4,0,21,21
rancher/harvester-pcidevices:v0.4.3,0,17,17
rancher/harvester-seeder:v0.4.3,0,17,17
rancher/harvester-upgrade:v1.4.3,0,31,31
rancher/harvester-vm-import-controller:v0.4.3,0,23,23
rancher/harvester-webhook:v1.4.3,0,23,23
rancher/harvester:v1.4.3,0,23,23
rancher/klipper-helm:v0.9.4-build20250113,0,11,11
rancher/klipper-lb:v0.4.13,0,0,0
rancher/kubectl:v1.20.2,0,36,36
rancher/kubectl:v1.21.5,0,32,32
rancher/kubectl:v1.29.2,0,8,8
rancher/mirrored-banzaicloud-fluentd:v1.14.6-alpine-5,7,48,55
rancher/mirrored-cluster-api-controller:v1.8.3,0,2,2
rancher/mirrored-fluent-fluent-bit:2.2.0,5,23,28
rancher/mirrored-grafana-grafana:9.1.5,3,96,99
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v20221220-controller-v1.5.1-58-g787ea74b6,0,27,27
rancher/mirrored-jimmidyson-configmap-reload:v0.4.0,0,40,40
rancher/mirrored-kiwigrid-k8s-sidecar:1.24.6,6,17,23
rancher/mirrored-kube-logging-logging-operator:4.4.0,0,12,12
rancher/mirrored-kube-state-metrics-kube-state-metrics:v2.10.1,0,12,12
rancher/mirrored-library-busybox:1.31.1,0,0,0
rancher/mirrored-library-nginx:1.24.0-alpine,2,7,9
rancher/mirrored-pause:3.6,0,0,0
rancher/mirrored-prometheus-adapter-prometheus-adapter:v0.10.0,0,38,38
rancher/mirrored-prometheus-alertmanager:v0.26.0,0,20,20
rancher/mirrored-prometheus-node-exporter:v1.3.1,0,45,45
rancher/mirrored-prometheus-operator-prometheus-config-reloader:v0.65.1,0,14,14
rancher/mirrored-prometheus-operator-prometheus-operator:v0.65.1,0,20,20
rancher/mirrored-prometheus-prometheus:v2.45.0,0,30,30
rancher/mirrored-sig-storage-snapshot-controller:v8.2.0,0,2,2
rancher/rancher-agent:v2.10.1,1,52,53
rancher/rancher-webhook:v0.6.2,0,3,3
rancher/rancher:v2.10.1,1,97,98
rancher/rke2-cloud-provider:v1.31.2-0.20241016053446-0955fa330f90-build20241016,0,2,2
rancher/rke2-runtime:v1.31.7-rke2r1,0,24,24
rancher/shell:v0.1.24,1,62,63
rancher/shell:v0.1.26,0,36,36
rancher/shell:v0.3.0,0,31,31
rancher/support-bundle-kit:v0.0.46,0,29,29
rancher/system-agent-installer-rancher:v2.10.1,0,3,3
rancher/system-agent-installer-rke2:v1.31.7-rke2r1,0,0,0
rancher/system-agent:v0.3.11-suc,0,12,12
rancher/system-upgrade-controller:v0.14.2,0,2,2
registry.k8s.io/sig-storage/snapshot-controller:v6.3.3,0,10,10
registry.k8s.io/sig-storage/snapshot-validation-webhook:v6.3.3,0,10,10
registry.suse.com/bci/bci-base:15.6,0,0,0
registry.suse.com/suse/sles/15.6/libguestfs-tools:1.3.1-150600.5.9.1,0,80,80
registry.suse.com/suse/sles/15.6/virt-api:1.3.1-150600.5.9.1,0,32,32
registry.suse.com/suse/sles/15.6/virt-controller:1.3.1-150600.5.9.1,0,32,32
registry.suse.com/suse/sles/15.6/virt-handler:1.3.1-150600.5.9.1,0,40,40
registry.suse.com/suse/sles/15.6/virt-launcher:1.3.1-150600.5.9.1,0,69,69
registry.suse.com/suse/sles/15.6/virt-operator:1.3.1-150600.5.9.1,0,32,32
registry.suse.com/suse/vmdp/vmdp:2.5.4.2,0,0,0
