image,critical,high,total
rancher/aks-operator:v1.10.1,0,2,2
rancher/backup-restore-operator:v6.0.0,0,0,0
rancher/calico-cni:v3.27.4-rancher1,0,16,16
rancher/calico-cni:v3.28.1-rancher1,0,16,16
rancher/calico-cni:v3.29.0-rancher1,0,16,16
rancher/cis-operator:v1.3.4,0,0,0
rancher/eks-operator:v1.10.1,0,1,1
rancher/flannel-cni:v0.3.0-rancher9,0,32,32
rancher/flannel-cni:v1.4.1-rancher1,0,10,10
rancher/fleet-agent:v0.11.2,0,0,0
rancher/fleet:v0.11.2,0,4,4
rancher/gke-operator:v1.10.1,0,2,2
rancher/hardened-addon-resizer:1.8.20-build20240910,0,1,1
rancher/hardened-addon-resizer:1.8.20-build20241001,0,1,1
rancher/hardened-calico:v3.28.1-build20240911,0,6,6
rancher/hardened-calico:v3.28.2-build20241016,0,3,3
rancher/hardened-calico:v3.29.0-build20241104,0,3,3
rancher/hardened-cluster-autoscaler:v1.8.11-build20240910,0,0,0
rancher/hardened-cluster-autoscaler:v1.8.11-build20241014,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20240910,0,0,0
rancher/hardened-cni-plugins:v1.5.1-build20241009,0,0,0
rancher/hardened-cni-plugins:v1.6.0-build20241022,0,0,0
rancher/hardened-coredns:v1.11.1-build20240910,0,2,2
rancher/hardened-coredns:v1.11.3-build20241018,0,0,0
rancher/hardened-dns-node-cache:1.23.1-build20240910,0,2,2
rancher/hardened-dns-node-cache:1.23.1-build20241008,0,2,2
rancher/hardened-etcd:v3.5.13-k3s1-build20240910,0,0,0
rancher/hardened-etcd:v3.5.16-k3s1-build20241106,0,0,0
rancher/hardened-flannel:v0.25.6-build20240910,0,9,9
rancher/hardened-flannel:v0.25.7-build20241008,0,6,6
rancher/hardened-flannel:v0.26.0-build20241024,0,6,6
rancher/hardened-flannel:v0.26.1-build20241107,0,6,6
rancher/hardened-k8s-metrics-server:v0.7.1-build20240910,0,0,0
rancher/hardened-k8s-metrics-server:v0.7.1-build20241008,0,0,0
rancher/hardened-kubernetes:v1.28.15-rke2r1-build20241023,0,0,0
rancher/hardened-kubernetes:v1.29.11-rke2r1-build20241202,0,0,0
rancher/hardened-kubernetes:v1.30.7-rke2r1-build20241126,0,0,0
rancher/hardened-kubernetes:v1.31.3-rke2r1-build20241121,0,0,0
rancher/hardened-multus-cni:v4.1.0-build20240910,0,0,0
rancher/hardened-multus-cni:v4.1.2-build20241011,0,0,0
rancher/hardened-multus-cni:v4.1.3-build20241028,0,0,0
rancher/hardened-whereabouts:v0.8.0-build20240910,0,2,2
rancher/hardened-whereabouts:v0.8.0-build20241011,0,2,2
rancher/harvester-cloud-provider:v0.2.2,0,4,4
rancher/harvester-csi-driver:v0.1.7,0,5,5
rancher/harvester-csi-driver:v0.2.1,0,1,1
rancher/harvester-csi-driver:v0.2.2,0,1,1
rancher/hyperkube:v1.28.15-rancher1,0,0,0
rancher/hyperkube:v1.29.11-rancher1,0,0,0
