image,critical,high,total
rancher/hardened-addon-resizer:1.8.23-build20260717,0,6,6
rancher/hardened-calico:v3.32.1-build20260722,0,1,1
rancher/hardened-cluster-autoscaler:v1.10.3-build20260717,0,6,6
rancher/hardened-coredns:v1.14.6-build20260722,0,7,7
rancher/hardened-dns-node-cache:1.26.8-build20260722,0,7,7
rancher/hardened-etcd:v3.6.14-k3s1-build20260723,0,10,10
rancher/hardened-flannel:v0.28.8-build20260722,0,0,0
rancher/hardened-k8s-metrics-server:v0.9.0-build20260722,0,6,6
rancher/hardened-kubernetes:v1.34.10-rke2r1-build20260723,0,36,36
rancher/hardened-snapshot-controller:v8.6.0-build20260722,0,7,7
rancher/klipper-helm:v0.13.3-build20260727,0,16,16
rancher/klipper-lb:v0.4.17,0,0,0
rancher/kube-webhook-certgen:v1.14.5-hardened2,0,16,16
rancher/mirrored-pause:3.10.2,0,0,0
rancher/nginx-ingress-controller:v1.14.5-hardened2,0,35,35
rancher/rke2-cloud-provider:v1.34.9-0.20260610230036-3060dff9c388-build20260710,0,7,7
rancher/rke2-runtime:v1.34.10-rke2r1,0,34,34
