image,critical,high,total
rancher/aks-operator:v1.12.4,0,2,2
rancher/appco-k8s-sidecar:1.30.7-11.3,0,9,9
rancher/appco-redis:8.0.3-2.1,0,1,1
rancher/backup-restore-operator:v8.1.1,0,2,2
rancher/compliance-operator:v1.2.3,0,2,2
rancher/eks-operator:v1.12.4,0,0,0
rancher/fleet-agent:v0.13.6,0,1,1
rancher/fleet:v0.13.6,0,2,2
rancher/gke-operator:v1.12.4,0,2,2
rancher/hardened-addon-resizer:1.8.22-build20250110,0,4,4
rancher/hardened-addon-resizer:1.8.23-build20250507,0,5,5
rancher/hardened-addon-resizer:1.8.23-build20250612,0,4,4
rancher/hardened-addon-resizer:1.8.23-build20250909,0,4,4
rancher/hardened-addon-resizer:1.8.23-build20251016,0,2,2
rancher/hardened-addon-resizer:1.8.23-build20251204,0,0,0
rancher/hardened-calico:v3.29.1-build20250110,0,52,52
rancher/hardened-calico:v3.29.2-build20250218,0,121,121
rancher/hardened-calico:v3.29.2-build20250306,0,120,120
rancher/hardened-calico:v3.30.0-build20250515,0,82,82
rancher/hardened-calico:v3.30.2-build20250711,0,3,3
rancher/hardened-calico:v3.30.2-build20250731,0,3,3
rancher/hardened-calico:v3.30.3-build20250909,0,105,105
rancher/hardened-calico:v3.30.3-build20251015,0,0,0
rancher/hardened-calico:v3.31.2-build20251205,0,0,0
rancher/hardened-cluster-autoscaler:v1.10.2-build20250611,0,4,4
rancher/hardened-cluster-autoscaler:v1.10.2-build20250909,0,4,4
rancher/hardened-cluster-autoscaler:v1.10.2-build20251015,0,2,2
rancher/hardened-cluster-autoscaler:v1.10.2-build20251204,0,0,0
rancher/hardened-cluster-autoscaler:v1.9.0-build20241126,0,5,5
rancher/hardened-cni-plugins:v1.6.0-build20241022,0,3,3
rancher/hardened-cni-plugins:v1.6.2-build20250124,0,75,75
rancher/hardened-cni-plugins:v1.7.1-build20250611,0,1,1
rancher/hardened-cni-plugins:v1.7.1-build20250725,0,1,1
rancher/hardened-cni-plugins:v1.8.0-build20250909,0,73,73
rancher/hardened-cni-plugins:v1.8.0-build20251014,0,1,1
rancher/hardened-cni-plugins:v1.8.0-build20251204,0,1,1
rancher/hardened-coredns:v1.12.0-build20241126,0,8,8
rancher/hardened-coredns:v1.12.1-build20250401,0,7,7
rancher/hardened-coredns:v1.12.1-build20250507,0,7,7
rancher/hardened-coredns:v1.12.2-build20250611,0,7,7
rancher/hardened-coredns:v1.12.3-build20250806,0,7,7
rancher/hardened-coredns:v1.12.3-build20250909,0,8,8
rancher/hardened-coredns:v1.13.1-build20251015,0,5,5
rancher/hardened-coredns:v1.13.1-build20251204,0,3,3
rancher/hardened-dns-node-cache:1.24.0-build20241211,0,7,7
rancher/hardened-dns-node-cache:1.26.0-build20250515,0,7,7
rancher/hardened-dns-node-cache:1.26.0-build20250611,0,7,7
rancher/hardened-dns-node-cache:1.26.0-build20250909,0,7,7
rancher/hardened-dns-node-cache:1.26.7-build20251016,0,4,4
rancher/hardened-dns-node-cache:1.26.7-build20251204,0,2,2
rancher/hardened-etcd:v3.5.16-k3s1-build20241106,0,8,8
rancher/hardened-etcd:v3.5.18-k3s1-build20250210,0,8,8
rancher/hardened-etcd:v3.5.19-k3s1-build20250306,0,8,8
rancher/hardened-etcd:v3.5.21-k3s1-build20250411,0,8,8
rancher/hardened-etcd:v3.5.21-k3s1-build20250612,0,8,8
rancher/hardened-etcd:v3.5.21-k3s1-build20250910,0,8,8
rancher/hardened-etcd:v3.5.21-k3s1-build20251017,0,4,4
rancher/hardened-etcd:v3.5.25-k3s1-build20251210,0,0,0
rancher/hardened-flannel:v0.26.3-build20250108,0,42,42
rancher/hardened-flannel:v0.26.4-build20250218,0,39,39
rancher/hardened-flannel:v0.26.5-build20250306,0,38,38
rancher/hardened-flannel:v0.27.1-build20250710,0,22,22
rancher/hardened-flannel:v0.27.2-build20250723,0,5,5
rancher/hardened-flannel:v0.27.3-build20250901,0,5,5
rancher/hardened-flannel:v0.27.4-build20251015,0,3,3
rancher/hardened-flannel:v0.27.4-build20251204,0,1,1
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,0,4,4
rancher/hardened-k8s-metrics-server:v0.7.2-build20250507,0,5,5
rancher/hardened-k8s-metrics-server:v0.7.2-build20250612,0,4,4
rancher/hardened-k8s-metrics-server:v0.8.0-build20250704,0,4,4
rancher/hardened-k8s-metrics-server:v0.8.0-build20250909,0,4,4
rancher/hardened-k8s-metrics-server:v0.8.0-build20251015,0,2,2
rancher/hardened-k8s-metrics-server:v0.8.0-build20251204,0,0,0
rancher/hardened-kubernetes:v1.31.14-rke2r1-build20251112,0,24,24
rancher/hardened-kubernetes:v1.32.11-rke2r1-build20251216,0,2,2
rancher/hardened-kubernetes:v1.33.7-rke2r1-build20251210,0,2,2
rancher/hardened-multus-cni:v4.1.4-build20250108,0,20,20
rancher/hardened-multus-cni:v4.2.1-build20250627,0,20,20
rancher/hardened-multus-cni:v4.2.2-build20250729,0,20,20
rancher/hardened-multus-cni:v4.2.2-build20250909,0,20,20
rancher/hardened-multus-cni:v4.2.3-build20251031,0,10,10
rancher/hardened-multus-cni:v4.2.3-build20251204,0,0,0
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20250711,0,4,4
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20251022,0,2,2
rancher/hardened-multus-dynamic-networks-controller:v0.3.7-build20251209,0,0,0
rancher/hardened-multus-thick:v4.2.1-build20250627,0,18,18
rancher/hardened-multus-thick:v4.2.2-build20250729,0,17,17
rancher/hardened-multus-thick:v4.2.2-build20250909,0,17,17
rancher/hardened-multus-thick:v4.2.3-build20251031,0,9,9
rancher/hardened-multus-thick:v4.2.3-build20251204,0,1,1
rancher/hardened-traefik:v3.5.4-build20251103,0,3,3
rancher/hardened-traefik:v3.6.4-build20251208,0,2,2
rancher/hardened-whereabouts:v0.8.0-build20241011,0,10,10
rancher/hardened-whereabouts:v0.8.0-build20250131,0,10,10
rancher/hardened-whereabouts:v0.9.0-build20250612,0,9,9
rancher/hardened-whereabouts:v0.9.1-build20250704,0,14,14
rancher/hardened-whereabouts:v0.9.2-build20250909,0,13,13
rancher/hardened-whereabouts:v0.9.2-build20251015,0,7,7
rancher/hardened-whereabouts:v0.9.2-build20251208,0,1,1
rancher/harvester-cloud-provider:v0.2.4,1,11,12
rancher/harvester-cloud-provider:v0.2.5,0,10,10
rancher/harvester-csi-driver:v0.2.2,0,35,35
rancher/harvester-csi-driver:v0.2.3,0,19,19
rancher/harvester-csi-driver:v0.2.4,0,9,9
rancher/istio-installer:1.24.1-rancher1,0,37,37
rancher/istio-installer:1.25.0-rancher1,0,31,31
rancher/istio-installer:1.26.2-rancher1,0,26,26
rancher/k3s-upgrade:v1.31.14-k3s1,0,2,2
rancher/k3s-upgrade:v1.32.11-k3s1,0,0,0
rancher/k3s-upgrade:v1.33.7-k3s1,0,0,0
rancher/klipper-helm:v0.9.10-build20251111,0,6,6
rancher/klipper-helm:v0.9.12-build20251215,0,0,0
rancher/klipper-helm:v0.9.3-build20241008,0,19,19
rancher/klipper-helm:v0.9.4-build20250113,0,19,19
rancher/klipper-helm:v0.9.5-build20250306,0,19,19
rancher/klipper-helm:v0.9.7-build20250616,0,16,16
rancher/klipper-helm:v0.9.8-build20250709,0,15,15
rancher/klipper-lb:v0.4.10,0,2,2
rancher/klipper-lb:v0.4.13,0,0,0
rancher/klipper-lb:v0.4.9,0,4,4
rancher/kubectl:v1.33.1,0,5,5
rancher/kubectl:v1.33.5,0,4,4
rancher/kuberlr-kubectl:v5.0.0,0,18,18
rancher/kuberlr-kubectl:v5.0.1,0,17,17
rancher/local-path-provisioner:v0.0.30,0,6,6
rancher/local-path-provisioner:v0.0.31,0,6,6
rancher/local-path-provisioner:v0.0.32,0,4,4
