image,critical,high,total
ghcr.io/k8snetworkplumbingwg/whereabouts:v0.8.0,0,4,4
ghcr.io/kube-vip/kube-vip-iptables:v0.8.1,0,5,5
longhornio/backing-image-manager:v1.8.1,0,10,10
longhornio/csi-attacher:v4.8.1,0,0,0
longhornio/csi-node-driver-registrar:v2.13.0,0,0,0
longhornio/csi-provisioner:v5.2.0,0,0,0
longhornio/csi-resizer:v1.13.2,0,0,0
longhornio/csi-snapshotter:v8.2.0,0,0,0
longhornio/livenessprobe:v2.15.0,0,0,0
longhornio/longhorn-cli:v1.8.1,0,7,7
longhornio/longhorn-engine:v1.8.1,0,9,9
longhornio/longhorn-instance-manager:v1.8.1,0,11,11
longhornio/longhorn-manager:v1.8.1,0,9,9
longhornio/longhorn-share-manager:v1.8.1,0,9,9
longhornio/longhorn-ui:v1.8.1,0,10,10
longhornio/support-bundle-kit:v0.0.52,0,7,7
rancher/fleet-agent:v0.12.0,0,1,1
rancher/fleet:v0.12.0,0,8,8
rancher/gitjob:v0.9.8,0,22,22
rancher/hardened-addon-resizer:1.8.22-build20250110,0,0,0
rancher/hardened-calico:v3.29.2-build20250306,0,5,5
rancher/hardened-cluster-autoscaler:v1.9.0-build20241126,0,1,1
rancher/hardened-cni-plugins:v1.6.2-build20250306,0,1,1
rancher/hardened-coredns:v1.12.0-build20241126,0,1,1
rancher/hardened-dns-node-cache:1.24.0-build20241211,0,0,0
rancher/hardened-etcd:v3.5.19-k3s1-build20250306,0,0,0
rancher/hardened-flannel:v0.26.5-build20250306,0,8,8
rancher/hardened-k8s-metrics-server:v0.7.2-build20250110,0,0,0
rancher/hardened-kubernetes:v1.32.3-rke2r1-build20250312,0,1,1
rancher/hardened-multus-cni:v4.1.4-build20250108,0,0,0
rancher/harvester-cluster-repo:v1.5.0,0,6,6
rancher/harvester-eventrouter:v1.5.0-dev.0,0,2,2
rancher/harvester-load-balancer-webhook:v1.5.0,1,4,5
rancher/harvester-load-balancer:v1.5.0,1,4,5
rancher/harvester-network-controller:v1.5.0,1,10,11
rancher/harvester-network-helper:v1.5.0,1,5,6
rancher/harvester-network-webhook:v1.5.0,1,5,6
rancher/harvester-networkfs-manager:v1.5.0,0,7,7
rancher/harvester-node-disk-manager-webhook:v1.5.0,0,6,6
rancher/harvester-node-disk-manager:v1.5.0,0,7,7
rancher/harvester-node-manager-webhook:v1.5.0,0,6,6
rancher/harvester-node-manager:v1.5.0,0,6,6
rancher/harvester-pcidevices:v1.5.0,0,6,6
rancher/harvester-seeder:v1.5.0,0,6,6
rancher/harvester-upgrade:v1.5.0,0,7,7
rancher/harvester-vm-import-controller:v1.5.0,0,6,6
rancher/harvester-webhook:v1.5.0,0,8,8
rancher/harvester:v1.5.0,0,8,8
rancher/klipper-helm:v0.9.4-build20250113,0,0,0
rancher/klipper-lb:v0.4.13,0,0,0
rancher/kubectl:v1.29.2,0,6,6
rancher/kubectl:v1.32.2,0,0,0
rancher/kubectl:v1.32.3,0,0,0
rancher/mirrored-cluster-api-controller:v1.9.5,0,0,0
rancher/mirrored-fluent-fluent-bit:3.1.8,1,5,6
rancher/mirrored-grafana-grafana:11.1.0,0,8,8
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.4.3,0,0,0
rancher/mirrored-ingress-nginx-kube-webhook-certgen:v1.5.2,0,1,1
rancher/mirrored-kiwigrid-k8s-sidecar:1.27.4,2,10,12
